pattern,lib,users,faultPercentage,libnum,failThreshold,minCalls,breakDuration,totalExecutionTime,successTimePerRequest,rel_totalExecutionTime,rel_successTimePerRequest,local_dist_to_origin,global_dist_to_origin
circuit_breaker,resilience4j,50,75,0,10,4,200,646.5,19.3,0.2526860326303223,0.29583333333333334,0.2751068812276089,0.4121458278956258
circuit_breaker,resilience4j,50,75,0,10,4,300,839.0,16.4,0.4058893752487067,0.23541666666666664,0.331788480725469,0.39797291692249726
circuit_breaker,resilience4j,50,75,0,10,4,400,1035.5,15.8,0.5622761639474732,0.22291666666666668,0.42769517464034096,0.4492427112612057
circuit_breaker,resilience4j,50,75,0,10,4,500,1284.0,15.7,0.7600477516912058,0.22083333333333333,0.5596605873035763,0.5669256197698617
circuit_breaker,resilience4j,50,75,0,10,6,100,532.5,33.75,0.16195781933943493,0.5968749999999999,0.4373157331209254,0.6709432054652336
circuit_breaker,resilience4j,50,75,0,10,6,200,615.5,26.5,0.22801432550736173,0.4458333333333333,0.3540888968519686,0.5668558626662111
circuit_breaker,resilience4j,50,75,0,10,6,300,698.5,27.8,0.2940708316752885,0.4729166666666667,0.3937815559757129,0.4999782061216509
circuit_breaker,resilience4j,50,75,0,10,6,400,770.5,28.35,0.35137286112216476,0.484375,0.42313238363316985,0.5077501169788975
circuit_breaker,resilience4j,50,75,0,10,6,500,915.5,27.95,0.46677278153601276,0.4760416666666667,0.4714300043408587,0.540402325275653
circuit_breaker,resilience4j,50,75,0,10,8,100,523.5,38.0,0.1547950656585754,0.6854166666666667,0.49686895621314836,0.6938813621071348
circuit_breaker,resilience4j,50,75,0,10,8,200,578.0,33.9,0.19816951850378034,0.6,0.446805974704916,0.608748821683318
circuit_breaker,resilience4j,50,75,0,10,8,300,663.5,32.25,0.2662156784719459,0.5656249999999999,0.4420420953310207,0.5641697587769999
circuit_breaker,resilience4j,50,75,0,10,8,400,781.0,33.55,0.35972940708316753,0.5927083333333333,0.49025932664416744,0.5628304961626555
circuit_breaker,resilience4j,50,75,0,10,8,500,886.0,33.6,0.4432948666931954,0.59375,0.5239510479694348,0.6059921853049555
circuit_breaker,resilience4j,50,75,0,10,10,100,545.0,42.1,0.17190608834062873,0.7708333333333334,0.5584513098679033,0.7125535596317718
circuit_breaker,resilience4j,50,75,0,10,10,200,625.0,40.5,0.235575009948269,0.7374999999999999,0.5474494658469067,0.6587418212728952
circuit_breaker,resilience4j,50,75,0,10,10,300,733.5,40.6,0.3219259848786311,0.7395833333333334,0.5703594685303827,0.65304539465317
circuit_breaker,resilience4j,50,75,0,10,10,400,813.5,38.7,0.38559490648627137,0.7000000000000001,0.5651032790155072,0.6750364710362232
circuit_breaker,resilience4j,50,75,0,10,10,500,938.0,40.05,0.48467966573816157,0.7281249999999999,0.618498340339348,0.7218323267108957
circuit_breaker,resilience4j,50,75,0,20,2,100,454.0,17.45,0.09948269001193792,0.25729166666666664,0.19505871852870668,0.35412842352283214
circuit_breaker,resilience4j,50,75,0,20,2,200,687.0,7.9,0.2849184241941902,0.05833333333333335,0.20564688937968195,0.2706794758848131
circuit_breaker,resilience4j,50,75,0,20,2,300,971.5,6.0,0.5113410266613609,0.018750000000000006,0.36181570450098943,0.30592836266043855
circuit_breaker,resilience4j,50,75,0,20,2,400,1255.0,5.85,0.7369677676084362,0.015625,0.5212320170129431,0.4390406677047755
circuit_breaker,resilience4j,50,75,0,20,2,500,1241.0,7.2,0.7258257063270991,0.04375000000000001,0.5141677831531417,0.6321250958069179
circuit_breaker,resilience4j,50,75,0,20,4,100,516.0,26.55,0.14882610425785914,0.4468750000000001,0.3330514036403173,0.5565575722880448
circuit_breaker,resilience4j,50,75,0,20,4,200,626.5,18.4,0.23676880222841226,0.2770833333333333,0.25771557900114234,0.43275721556162455
circuit_breaker,resilience4j,50,75,0,20,4,300,815.0,15.95,0.38678869876641464,0.22604166666666667,0.3167809436841654,0.3767074174403564
circuit_breaker,resilience4j,50,75,0,20,4,400,1002.0,16.8,0.5356148030242738,0.24375000000000002,0.4161113310874456,0.42208261025983546
circuit_breaker,resilience4j,50,75,0,20,4,500,1212.0,18.5,0.7027457222443295,0.2791666666666667,0.5346894322457112,0.5042863027003683
circuit_breaker,resilience4j,50,75,0,20,6,100,544.0,40.349999999999994,0.17111022682053323,0.7343749999999999,0.5331910306576688,0.7051503530731306
circuit_breaker,resilience4j,50,75,0,20,6,200,522.5,30.8,0.1539992041384799,0.5354166666666668,0.3939459111475392,0.5956554988056479
circuit_breaker,resilience4j,50,75,0,20,6,300,614.5,25.3,0.22721846398726622,0.4208333333333334,0.33817815188238953,0.5349572884466381
circuit_breaker,resilience4j,50,75,0,20,6,400,714.0,28.55,0.3064066852367688,0.4885416666666667,0.40777323160503604,0.5137339488719852
circuit_breaker,resilience4j,50,75,0,20,6,500,807.5,25.95,0.38081973736569835,0.434375,0.40847601703911546,0.5019589636915123
circuit_breaker,resilience4j,50,75,0,20,8,100,535.0,41.150000000000006,0.1639474731396737,0.7510416666666667,0.5435726073940483,0.7106048939521736
circuit_breaker,resilience4j,50,75,0,20,8,200,529.5,34.849999999999994,0.15957023477914842,0.6197916666666665,0.4525507540027509,0.6356347830899096
circuit_breaker,resilience4j,50,75,0,20,8,300,658.5,34.3,0.26223637087146834,0.6083333333333333,0.46842147615810836,0.5938324915517736
circuit_breaker,resilience4j,50,75,0,20,8,400,744.5,34.349999999999994,0.3306804615996817,0.6093749999999999,0.49024864013517583,0.5661226026959368
circuit_breaker,resilience4j,50,75,0,20,8,500,846.0,33.349999999999994,0.41146040588937527,0.5885416666666665,0.5077799518578038,0.5530420767918706
circuit_breaker,resilience4j,50,75,0,20,10,100,531.0,42.650000000000006,0.1607640270592917,0.7822916666666667,0.5647235271052694,0.7235612354827072
circuit_breaker,resilience4j,50,75,0,20,10,200,594.0,40.4,0.2109033028253084,0.7354166666666666,0.5409796099455758,0.6660394350319164
circuit_breaker,resilience4j,50,75,0,20,10,300,679.0,37.849999999999994,0.2785515320334262,0.6822916666666665,0.521110772485537,0.6512316310698272
circuit_breaker,resilience4j,50,75,0,20,10,400,773.5,38.9,0.35376044568245124,0.7041666666666666,0.5572239887935061,0.639943935194045
circuit_breaker,resilience4j,50,75,0,20,10,500,897.0,39.349999999999994,0.4520493434142459,0.7135416666666665,0.5972814742442188,0.6895448287063376
circuit_breaker,resilience4j,50,75,0,30,2,100,447.0,24.1,0.0939116593712694,0.3958333333333333,0.28766597604134825,0.4267092896817564
circuit_breaker,resilience4j,50,75,0,30,2,200,494.5,7.0,0.1317150815758058,0.03958333333333334,0.09725148583003489,0.2355951925422477
circuit_breaker,resilience4j,50,75,0,30,2,300,666.5,7.25,0.26860326303223236,0.044791666666666674,0.19255389675924553,0.19957198920049166
circuit_breaker,resilience4j,50,75,0,30,2,400,862.0,6.1,0.4241941902109033,0.020833333333333332,0.300312119957272,0.2155374277446995
circuit_breaker,resilience4j,50,75,0,30,2,500,1080.0,7.1,0.5976920015917231,0.041666666666666664,0.4236577863546423,0.31662326613923664
circuit_breaker,resilience4j,50,75,0,30,4,100,526.0,42.0,0.15678471945881417,0.7687499999999999,0.5547783389588039,0.6574099559688557
circuit_breaker,resilience4j,50,75,0,30,4,200,493.0,31.05,0.13052128929566256,0.540625,0.3932627604950677,0.5495992312463494
circuit_breaker,resilience4j,50,75,0,30,4,300,474.0,25.65,0.11539992041384799,0.4281249999999999,0.31353481246627335,0.4901757009407204
circuit_breaker,resilience4j,50,75,0,30,4,400,579.0,23.55,0.19896538002387584,0.3843750000000001,0.30604849539986745,0.43970531227766196
circuit_breaker,resilience4j,50,75,0,30,4,500,687.0,23.4,0.2849184241941902,0.3812499999999999,0.33654871188677904,0.3887516750888851
circuit_breaker,resilience4j,50,75,0,30,6,100,521.0,41.8,0.15280541185833665,0.7645833333333333,0.5513334596704189,0.7278919299334777
circuit_breaker,resilience4j,50,75,0,30,6,200,522.0,33.7,0.15360127337843216,0.5958333333333333,0.4350923535840333,0.6421827175918199
circuit_breaker,resilience4j,50,75,0,30,6,300,537.0,28.05,0.1655391961798647,0.4781250000000001,0.3577755868536,0.5770373246904342
circuit_breaker,resilience4j,50,75,0,30,6,400,603.0,31.05,0.21806605650616792,0.540625,0.412206377695173,0.527246194936359
circuit_breaker,resilience4j,50,75,0,30,6,500,744.0,23.45,0.3302825308396339,0.3822916666666667,0.35723484473145356,0.4948181487968883
circuit_breaker,resilience4j,50,75,0,30,8,100,531.5,46.6,0.16116195781933942,0.8645833333333334,0.6218832353930841,0.754643509773583
circuit_breaker,resilience4j,50,75,0,30,8,200,491.0,38.6,0.12892956625547156,0.6979166666666666,0.5018518240805422,0.6800441871155768
circuit_breaker,resilience4j,50,75,0,30,8,300,475.0,42.25,0.11619578193394349,0.7739583333333333,0.5534044458961961,0.6380868500579844
circuit_breaker,resilience4j,50,75,0,30,8,400,481.0,39.150000000000006,0.12097095105451651,0.7093750000000001,0.5088451933663294,0.6059394768099745
circuit_breaker,resilience4j,50,75,0,30,8,500,544.0,38.45,0.17111022682053323,0.6947916666666667,0.5059714269561172,0.5819731470038704
circuit_breaker,resilience4j,50,75,0,30,10,100,538.5,47.55,0.16673298846000795,0.8843749999999999,0.6363642942787586,0.7495693917712001
circuit_breaker,resilience4j,50,75,0,30,10,200,506.0,43.45,0.1408674890569041,0.7989583333333333,0.5736628225168399,0.6939031249237225
circuit_breaker,resilience4j,50,75,0,30,10,300,572.5,42.0,0.19379228014325509,0.7687499999999999,0.5605943320901138,0.6562116332157496
circuit_breaker,resilience4j,50,75,0,30,10,400,658.5,41.75,0.26223637087146834,0.7635416666666667,0.5708606620463305,0.6371180232031975
circuit_breaker,resilience4j,50,75,0,30,10,500,769.5,41.6,0.35057699960206923,0.7604166666666666,0.5920885658389433,0.6366102500528917
circuit_breaker,resilience4j,50,75,0,40,2,100,408.0,27.95,0.06287306008754477,0.4760416666666667,0.33953548421891766,0.480226937746911
