pattern,lib,users,faultPercentage,libnum,maxRetries,backoffInterval,backoffMult,totalExecutionTime,successTimePerRequest,rel_totalExecutionTime,rel_successTimePerRequest,local_dist_to_min,global_dist_to_min
retry,polly,150,75,1,5,10,1.3,1785.0,120.5,0.0015300530892839352,0.7813953488372093,0.5525310091962622,0.6623086525502246
retry,polly,150,75,1,5,10,1.5,1712.0,82.0,0.0004910402937701932,0.5255813953488372,0.3716423309160306,0.5878184156831084
retry,polly,150,75,1,5,10,1.7,1679.5,32.25,2.8466103986677862e-05,0.19501661129568107,0.13789756976025688,0.543786646606426
retry,polly,150,75,1,5,10,1.9,1949.0,11.350000000000001,0.00386427361619152,0.05614617940199336,0.03979526398971125,0.5006857278366269
retry,polly,150,75,1,5,30,1.1,1759.5,68.9,0.0011671102634537925,0.43853820598006643,0.3100944374304239,0.5167833491958825
retry,polly,150,75,1,5,30,1.3,1842.0,14.9,0.002341337052904254,0.07973421926910298,0.05640490927946209,0.4639790866461401
retry,polly,150,75,1,5,30,1.5,2625.5,4.5,0.013492933289685307,0.0106312292358804,0.012146651469144407,0.4298941374053223
retry,polly,150,75,1,5,30,1.7,4115.0,3.6,0.03469306423376364,0.004651162790697675,0.024751182004437898,0.3892141992932303
retry,polly,150,75,1,5,30,1.9,5730.5,3.3,0.05768655972900269,0.002657807308970099,0.04083382858035363,0.30830606385607623
retry,polly,150,75,1,5,50,1.1,1834.5,13.6,0.002234589162954212,0.07109634551495016,0.05029753341023973,0.4261153150361101
retry,polly,150,75,1,5,50,1.3,2777.5,4.3,0.015656357192672825,0.009302325581395349,0.012877398451683486,0.36854451515498793
retry,polly,150,75,1,5,50,1.5,4172.5,3.6,0.03551146472338063,0.004651162790697675,0.025324863692678366,0.28647231260361766
retry,polly,150,75,1,5,50,1.7,6418.5,3.2,0.06747889950041988,0.0019933554817275767,0.04773560172378839,0.2570048397147863
retry,polly,150,75,1,5,50,1.9,9721.0,3.0,0.1144835537084217,0.0006644518272425255,0.08095346059909916,0.2262875773691256
retry,polly,150,75,1,5,70,1.1,2519.0,4.5,0.01197711325239471,0.0106312292358804,0.011324183787949731,0.3279260817355231
retry,polly,150,75,1,5,70,1.3,3835.0,3.7,0.030707809675628746,0.005315614617940201,0.02203662104136088,0.270830885237524
retry,polly,150,75,1,5,70,1.5,6212.5,3.2,0.06454689078979206,0.0019933554817275767,0.045663303519926556,0.2415275958602544
retry,polly,150,75,1,5,70,1.7,9611.0,3.0,0.11291791798915442,0.0006644518272425255,0.07984640786922143,0.23634416679448653
retry,polly,150,75,1,5,70,1.9,13068.5,3.1,0.16212869525612378,0.001328903654485051,0.11464615085203678,0.3027756966670868
retry,polly,150,75,1,5,90,1.1,3138.0,3.75,0.02078737243627151,0.005647840531561463,0.015231758852381577,0.2652894501794668
retry,polly,150,75,1,5,90,1.3,4894.5,3.3,0.045787728262571346,0.002657807308970099,0.03243131202355749,0.2505785223337739
retry,polly,150,75,1,5,90,1.5,7707.0,3.0,0.08581818699383709,0.0006644518272425255,0.06068444081945517,0.2279148779565313
retry,polly,150,75,1,5,90,1.7,11433.0,3.0,0.13885053872101794,0.0006644518272425255,0.09818328167093321,0.31231018834368784
retry,polly,150,75,1,5,90,1.9,17033.0,3.0,0.21855562988371596,0.0006644518272425255,0.1545428821558899,0.44165474844927216
retry,polly,150,75,1,7,10,1.1,1798.0,134.75,0.0017150827651973412,0.8760797342192691,0.619483108009652,0.6798121625668018
retry,polly,150,75,1,7,10,1.3,1727.0,102.85,0.0007045360736702771,0.6641196013289036,0.46960373786861026,0.612173953010258
retry,polly,150,75,1,7,10,1.5,1724.5,49.0,0.0006689534436869298,0.306312292358804,0.21659601560141314,0.5584821748543715
retry,polly,150,75,1,7,10,1.7,2413.5,10.0,0.010475526267097454,0.047176079734219264,0.03417103414927665,0.5175219441571816
retry,polly,150,75,1,7,10,1.9,3849.5,7.35,0.03091418892953216,0.029568106312292355,0.030248636234265436,0.49050642653602156
retry,polly,150,75,1,7,30,1.1,1738.0,56.5,0.0008610996455970054,0.3561461794019934,0.251834114642195,0.5146035556058002
retry,polly,150,75,1,7,30,1.3,2126.0,9.05,0.006383523819012511,0.04086378737541529,0.029245499611145725,0.45384273687969284
retry,polly,150,75,1,7,30,1.5,3598.0,4.15,0.027334576353207417,0.008305647840531564,0.020201025350959943,0.42351039566138365
retry,polly,150,75,1,7,30,1.7,6282.0,3.2,0.06553608790332911,0.0019933554817275767,0.04636244322589898,0.3626738875296438
retry,polly,150,75,1,7,30,1.9,11404.5,3.4,0.1384448967392078,0.0033222591362126247,0.09792350800215965,0.33643384837519635
retry,polly,150,75,1,7,50,1.1,2009.5,7.55,0.0047253732617885255,0.03089700996677741,0.02210152005349823,0.4247016557920256
retry,polly,150,75,1,7,50,1.3,3491.5,3.8,0.025818756315916822,0.005980066445182724,0.01873992225690244,0.39396500087358305
retry,polly,150,75,1,7,50,1.5,5773.5,3.2,0.05829858096471626,0.0019933554817275767,0.04124741209200954,0.2940791275763665
retry,polly,150,75,1,7,50,1.7,11098.5,3.2,0.13408958282924607,0.0019933554817275767,0.09482612954612715,0.28844515345831545
retry,polly,150,75,1,7,50,1.9,18371.5,3.0,0.23760656997680013,0.0006644518272425255,0.16801387382054309,0.2851372656541189
retry,polly,150,75,1,7,70,1.1,2619.0,4.1,0.013400418451728605,0.007973421926910296,0.011026029927085323,0.3501767848769661
retry,polly,150,75,1,7,70,1.3,4842.0,3.2,0.04504049303292105,0.0019933554817275767,0.03187961322479574,0.28342573262847076
retry,polly,150,75,1,7,70,1.5,8525.5,3.1,0.097467940050385,0.001328903654485051,0.0689266469610569,0.22775903124368754
retry,polly,150,75,1,7,70,1.7,15589.5,3.0,0.19801021933133123,0.0006644518272425255,0.1400151571364197,0.23715368761684488
retry,polly,150,75,1,7,70,1.9,25313.5,2.9,0.336412416914559,0.0,0.23787950127564064,0.32251346769379874
retry,polly,150,75,1,7,90,1.1,3426.0,3.6,0.024886491410353123,0.004651162790697675,0.01790210560273777,0.2940671541987251
retry,polly,150,75,1,7,90,1.3,5925.5,3.1,0.060462004867703784,0.001328903654485051,0.04276341904914257,0.23699338653652116
retry,polly,150,75,1,7,90,1.5,10742.5,2.9,0.12902261631961742,0.0,0.09123276692603159,0.24211675701542698
retry,polly,150,75,1,7,90,1.7,19306.0,3.0,0.25090735706457534,0.0006644518272425255,0.1774189157409111,0.34287738749741253
retry,polly,150,75,1,7,90,1.9,32221.5,2.9,0.4347343400845443,0.0,0.30740359988844,0.4513050598361728
retry,polly,150,75,1,9,10,1.1,1774.5,129.95,0.0013806060433538764,0.8441860465116278,0.5969304763529749,0.6711607480282041
retry,polly,150,75,1,9,10,1.3,1677.5,86.7,0.0,0.5568106312292359,0.3937245731789547,0.6185705274225443
retry,polly,150,75,1,9,10,1.5,1967.0,25.15,0.004120468552071621,0.1478405315614618,0.10457963719927553,0.5805456785247253
retry,polly,150,75,1,9,10,1.7,3785.5,9.9,0.03000327360195847,0.046511627906976744,0.03913775643410743,0.5378209823138049
retry,polly,150,75,1,9,10,1.9,7839.0,6.9,0.08769694985695783,0.026578073089700997,0.0647964080153185,0.5107726897605435
retry,polly,150,75,1,9,30,1.1,1721.0,47.349999999999994,0.0006191377617102436,0.2953488372093023,0.20884362448068042,0.5254674377740636
retry,polly,150,75,1,9,30,1.3,2415.0,6.0,0.010496875845087463,0.020598006644518274,0.0163472058810489,0.4623882682736958
retry,polly,150,75,1,9,30,1.5,5170.5,3.9,0.04971605061273289,0.006644518272425249,0.03546713486877965,0.42960656402968844
retry,polly,150,75,1,9,30,1.7,10727.0,3.5,0.12880200401372066,0.00398671096345515,0.09112038768095931,0.3662276790683563
retry,polly,150,75,1,9,30,1.9,23460.0,3.1,0.31003145504490526,0.001328903654485051,0.21922735812642544,0.3410417904685066
retry,polly,150,75,1,9,50,1.1,2065.5,6.3,0.005522424173415506,0.022591362126245847,0.016444859553524607,0.41299800583792806
retry,polly,150,75,1,9,50,1.3,4167.0,3.5,0.03543318293741727,0.00398671096345515,0.025213134646277238,0.33455998302429196
retry,polly,150,75,1,9,50,1.5,8299.0,3.1,0.09424415377389374,0.001328903654485051,0.06664730491730417,0.31086241217266397
retry,polly,150,75,1,9,50,1.7,16994.0,3.1,0.21800054085597576,0.001328903654485051,0.1541525247902558,0.2662460967746582
retry,polly,150,75,1,9,50,1.9,37277.5,3.0,0.506696650962866,0.0006644518272425255,0.35828894595927396,0.34005453817977666
retry,polly,150,75,1,9,70,1.1,2934.5,4.1,0.017890946355627036,0.007973421926910296,0.013850296363696668,0.3476214502782129
retry,polly,150,75,1,9,70,1.3,5735.5,3.1,0.05775772498896938,0.001328903654485051,0.04085168773027818,0.27226251598955825
retry,polly,150,75,1,9,70,1.5,11505.5,3.0,0.13988243499053502,0.0006644518272425255,0.09891293422781468,0.2352858938197584
retry,polly,150,75,1,9,70,1.7,24028.5,3.0,0.31812294510311845,0.0006644518272425255,0.22494738240009862,0.263596431142748
retry,polly,150,75,1,9,70,1.9,51819.5,3.0,0.7136736930500007,0.0006644518272425255,0.5046437266269429,0.4209953062836094
retry,polly,150,75,1,9,90,1.1,3629.5,3.7,0.027782917490997594,0.005315614617940201,0.020001828204917162,0.28204443965971515
retry,polly,150,75,1,9,90,1.3,7088.0,3.1,0.07700792780996028,0.001328903654485051,0.05446093522198713,0.21777036870564
retry,polly,150,75,1,9,90,1.5,13850.0,3.0,0.17325182538891815,0.0006644518272425255,0.12250844153939536,0.2593680538016823
retry,polly,150,75,1,9,90,1.7,31951.5,3.0,0.4308914160463428,0.0006644518272425255,0.3046866044960405,0.34802846579882063
retry,polly,150,75,1,9,90,1.9,71936.5,2.9,1.0,0.0,0.7071067811865475,0.5805703262263184
retry,resilience4j,150,75,0,1,10,1.1,1830.0,162.45,0.0052751865001221775,0.9910105393676378,0.7007602003290239,0.7927965099935221
retry,resilience4j,150,75,0,1,10,1.3,1814.0,161.45,0.004815224734443949,0.9848109113453192,0.6963747976104683,0.7781154900209293
retry,resilience4j,150,75,0,1,10,1.5,1833.0,163.2,0.005361429331186845,0.9956602603843768,0.7040483289637006,0.7716471118178196
retry,resilience4j,150,75,0,1,10,1.7,1836.0,163.9,0.005447672162251513,1.0,0.7071172735593394,0.7747581818926689
retry,resilience4j,150,75,0,1,10,1.9,1810.0,160.4,0.004700234293024392,0.9783013019218847,0.6917714686023354,0.8063068772773679
retry,resilience4j,150,75,0,1,30,1.1,1836.5,127.0,0.005462045967428958,0.7712337259764414,0.5453582739950201,0.6703858424789265
retry,resilience4j,150,75,0,1,30,1.3,1847.0,128.14999999999998,0.005763895876155295,0.7783632982021077,0.5504010567230655,0.6508078612910814
retry,resilience4j,150,75,0,1,30,1.5,1815.0,126.1,0.004843972344798839,0.7656540607563546,0.5414100132158494,0.6539649326156087
retry,resilience4j,150,75,0,1,30,1.7,1828.5,128.2,0.005232065084589843,0.7786732796032237,0.5506175854770212,0.6266357214179124
retry,resilience4j,150,75,0,1,30,1.9,1830.0,127.65,0.0052751865001221775,0.7752634841909486,0.548206757306265,0.6500541200151072
retry,resilience4j,150,75,0,1,50,1.1,1797.0,89.7,0.004326515358410832,0.5399876007439554,0.3818411500168361,0.543463170672149
retry,resilience4j,150,75,0,1,50,1.3,1779.5,90.35,0.0038234321772002704,0.5440173589584625,0.3846878640415851,0.5585353764306483
retry,resilience4j,150,75,0,1,50,1.5,1811.0,89.8,0.004728981903379281,0.5406075635461872,0.3822818992793062,0.5360890887559394
retry,resilience4j,150,75,0,1,50,1.7,1788.0,88.6,0.004067786865216829,0.5331680099194048,0.37701768770934296,0.5424594024994251
retry,resilience4j,150,75,0,1,50,1.9,1799.5,91.35,0.004398384384298055,0.5502169869807811,0.3890745934569623,0.553057997066237
retry,resilience4j,150,75,0,1,70,1.1,1760.5,54.3,0.0032772275804573746,0.3205207687538747,0.22665425588678997,0.4617265390679018
retry,resilience4j,150,75,0,1,70,1.3,1761.0,58.849999999999994,0.003291601385634819,0.3487290762554246,0.24659967889845644,0.41864529233031855
retry,resilience4j,150,75,0,1,70,1.5,1806.0,61.45,0.004585243851604835,0.36484810911345317,0.2580069448530803,0.42466536401870253
retry,resilience4j,150,75,0,1,70,1.7,1776.0,58.8,0.003722815540958158,0.34841909485430866,0.24638356785168095,0.42208160680292567
retry,resilience4j,150,75,0,1,70,1.9,1771.5,58.0,0.0035934512943611562,0.3434593924364538,0.24287575748211565,0.4194869131649411
retry,resilience4j,150,75,0,1,90,1.1,1818.5,27.2,0.004944588981040951,0.15251084934903902,0.10789811891167685,0.3547320654654487
retry,resilience4j,150,75,0,1,90,1.3,1801.5,30.75,0.004455879605007834,0.1745195288282703,0.12344415904670376,0.3733334763911862
retry,resilience4j,150,75,0,1,90,1.5,1798.5,27.4,0.004369636773943166,0.15375077495350276,0.10876211317443875,0.35554495571272143
retry,resilience4j,150,75,0,1,90,1.7,1806.5,29.85,0.00459961765678228,0.1689398636081835,0.11950279075933797,0.37583899302592255
retry,resilience4j,150,75,0,1,90,1.9,1812.0,30.25,0.004757729513734171,0.17141971481711096,0.12125872054847332,0.35471878943346846
retry,resilience4j,150,75,0,3,10,1.1,1817.0,151.0,0.004901467565508617,0.9200247985120893,0.6505650060760669,0.7420236951664538
retry,resilience4j,150,75,0,3,10,1.3,1823.0,146.5,0.005073953227637953,0.8921264724116553,0.6308388810857414,0.7249395873312307
retry,resilience4j,150,75,0,3,10,1.5,1784.0,137.1,0.003952796423797272,0.8338499690018598,0.5896275923852149,0.7283222590535944
retry,resilience4j,150,75,0,3,10,1.7,1797.0,133.4,0.004326515358410832,0.8109113453192809,0.5734090724354962,0.7175826630777361
retry,resilience4j,150,75,0,3,10,1.9,1801.5,128.75,0.004455879605007834,0.782083075015499,0.5530252214360358,0.6573290115794922
retry,resilience4j,150,75,0,3,30,1.1,1775.0,90.6,0.0036940679306032686,0.5455672659640421,0.38578315659794926,0.5579754997985087
retry,resilience4j,150,75,0,3,30,1.3,1777.5,80.0,0.0037659369564904915,0.47985120892746436,0.3393164931080637,0.5324875704266152
retry,resilience4j,150,75,0,3,30,1.5,1737.5,61.0,0.0026160325422949215,0.36205827650340977,0.2560205452799461,0.5298638005482441
retry,resilience4j,150,75,0,3,30,1.7,1750.0,47.5,0.0029753776717310375,0.27836329820210787,0.19684381963659037,0.4672519383168492
retry,resilience4j,150,75,0,3,30,1.9,1794.5,38.3,0.004254646332523609,0.22132672039677614,0.1565305388366877,0.4856092562122188
retry,resilience4j,150,75,0,3,50,1.1,1766.0,40.4,0.0034353394374092654,0.23434593924364536,0.16572540661744736,0.4232789138843101
retry,resilience4j,150,75,0,3,50,1.3,1838.5,23.1,0.005519541188138736,0.12709237445753255,0.0899525902355825,0.39761934744170907
retry,resilience4j,150,75,0,3,50,1.5,1907.5,10.0,0.007503126302626094,0.04587724736515809,0.03287110227933545,0.41722583029012267
retry,resilience4j,150,75,0,3,50,1.7,2092.0,5.6,0.012807060413103161,0.01859888406695598,0.015967768863572377,0.36756725222203507
retry,resilience4j,150,75,0,3,50,1.9,2443.0,4.0,0.02289747164766929,0.008679479231246123,0.0173151316423158,0.3087164401558189
retry,resilience4j,150,75,0,3,70,1.1,1996.0,8.0,0.010047289819033793,0.03347799132052077,0.024715621938002325,0.31646846882913954
retry,resilience4j,150,75,0,3,70,1.3,2221.0,4.8,0.016515502148883875,0.013639181649101051,0.015145776429205646,0.2890072759625947
retry,resilience4j,150,75,0,3,70,1.5,2546.5,3.5,0.025872849319400325,0.0055796652200867936,0.018715461467362218,0.2795038230242694
retry,resilience4j,150,75,0,3,70,1.7,2987.0,3.3,0.03853617168072904,0.004339739615623061,0.027421432017110545,0.24954825449117166
retry,resilience4j,150,75,0,3,70,1.9,3414.0,3.1500000000000004,0.05081140130226675,0.003409795412275265,0.03600989591107956,0.2736722443195536
retry,resilience4j,150,75,0,3,90,1.1,2487.5,4.1,0.02417674030846186,0.009299442033477988,0.018316582569857586,0.2610026087053177
retry,resilience4j,150,75,0,3,90,1.3,2794.5,3.4,0.033002256687412856,0.004959702417854928,0.023598173600255193,0.19243497779017868
retry,resilience4j,150,75,0,3,90,1.5,3334.0,3.0,0.04851159247387561,0.002479851208927464,0.03434766561478235,0.1997628475122771
retry,resilience4j,150,75,0,3,90,1.7,3730.5,2.9,0.059910019979589196,0.001859888406695597,0.04238319052903012,0.20559539854127737
retry,resilience4j,150,75,0,3,90,1.9,4396.0,2.8,0.079041554670768,0.0012399256044637304,0.05589769574980981,0.20154541574598747
retry,resilience4j,150,75,0,5,10,1.1,1821.0,146.3,0.005016458006928174,0.8908865468071916,0.6299619052502212,0.7300857103056768
retry,resilience4j,150,75,0,5,10,1.3,1794.0,134.7,0.004240272527346164,0.818970861748295,0.5791076118925786,0.7139431064970374
retry,resilience4j,150,75,0,5,10,1.5,1811.0,118.5,0.004728981903379281,0.7185368877867327,0.5080933095308804,0.6545389492196662
retry,resilience4j,150,75,0,5,10,1.7,1742.0,94.45,0.0027453967888919233,0.569435833849969,0.40265661926506185,0.6356127987832055
retry,resilience4j,150,75,0,5,10,1.9,1709.0,69.25,0.0017967256471805781,0.41320520768753877,0.2921829665493466,0.5854926627510992
retry,resilience4j,150,75,0,5,30,1.1,1758.0,77.2,0.0032053585545701513,0.4624922504649721,0.32703926068869604,0.5758305510508704
retry,resilience4j,150,75,0,5,30,1.3,1738.5,49.5,0.002644780152649811,0.2907625542467452,0.20560867906553368,0.5173448940735135
retry,resilience4j,150,75,0,5,30,1.5,1831.0,19.0,0.0053039341104770665,0.10167389956602602,0.07199206056924133,0.46696887332943643
retry,resilience4j,150,75,0,5,30,1.7,2327.5,5.1,0.01957712265167958,0.015499070055796649,0.01765622983416049,0.40403062162794806
retry,resilience4j,150,75,0,5,30,1.9,3111.5,3.9,0.04211524916991275,0.008059516429014257,0.030320372835054215,0.41352179759051283
retry,resilience4j,150,75,0,5,50,1.1,1801.5,26.4,0.004455879605007834,0.1475511469311841,0.10438198078155587,0.4391876117074076
retry,resilience4j,150,75,0,5,50,1.3,2122.0,5.6,0.013669488723749838,0.01859888406695598,0.016321357334866376,0.3918574646808321
retry,resilience4j,150,75,0,5,50,1.5,2894.0,3.4,0.03586264391772434,0.004959702417854928,0.02560007692218098,0.309605103322247
retry,resilience4j,150,75,0,5,50,1.7,3909.0,2.9,0.06504146842793693,0.001859888406695597,0.04601006303053538,0.2932947944314181
retry,resilience4j,150,75,0,5,50,1.9,5027.0,3.0,0.09718129680470311,0.002479851208927464,0.06873992330029986,0.2993279841515664
retry,resilience4j,150,75,0,5,70,1.1,2284.0,4.8,0.018326601601241898,0.013639181649101051,0.016153816922136653,0.3461975616852621
retry,resilience4j,150,75,0,5,70,1.3,2994.5,3.25,0.03875177875839071,0.004029758214507129,0.027549403879273408,0.27883559416622883
retry,resilience4j,150,75,0,5,70,1.5,3842.5,2.8,0.06312975233933679,0.0012399256044637304,0.04464808532250069,0.2522353763509461
retry,resilience4j,150,75,0,5,70,1.7,5343.0,2.7,0.10626554167684811,0.0006199628022318666,0.07514236388932044,0.28287463903015103
retry,resilience4j,150,75,0,5,70,1.9,6862.0,2.7,0.1499331618059249,0.0006199628022318666,0.10601966176846113,0.2545961918442437
retry,resilience4j,150,75,0,5,90,1.1,2919.5,3.4,0.036595707981774014,0.004959702417854928,0.02611364098283648,0.28496186256041345
retry,resilience4j,150,75,0,5,90,1.3,3853.0,2.8,0.06343160224806313,0.0012399256044637304,0.044861484478676654,0.20232824440451377
retry,resilience4j,150,75,0,5,90,1.5,5120.5,2.7,0.09986919837288526,0.0006199628022318666,0.07061954806397043,0.19764836286865736
retry,resilience4j,150,75,0,5,90,1.7,6826.5,2.7,0.1489126216383263,0.0006199628022318666,0.10529803710676537,0.2483181747217893
retry,resilience4j,150,75,0,5,90,1.9,8878.5,2.7,0.20790271808655905,0.0006199628022318666,0.14701007540582958,0.4029229153232101
retry,resilience4j,150,75,0,7,10,1.1,1793.5,140.45,0.004225898722168719,0.8546187228766273,0.6043140821258791,0.7042389685802299
retry,resilience4j,150,75,0,7,10,1.3,1780.0,124.15,0.003837805982377715,0.7535647861128333,0.5328576806352886,0.6937343070903151
retry,resilience4j,150,75,0,7,10,1.5,1707.5,83.8,0.0017536042316482442,0.5034097954122753,0.355966639760547,0.62840790291727
retry,resilience4j,150,75,0,7,10,1.7,1646.5,48.6,0.0,0.2851828890266584,0.20165475470912078,0.6213874876176914
retry,resilience4j,150,75,0,7,10,1.9,2188.0,17.85,0.015566831007172528,0.09454432734035959,0.06775306657210038,0.6030708663669708
retry,resilience4j,150,75,0,7,30,1.1,1745.0,73.2,0.002831639619956591,0.43769373837569747,0.30950268722276936,0.526530387210905
retry,resilience4j,150,75,0,7,30,1.3,1750.0,24.35,0.0029753776717310375,0.13484190948543087,0.09537083785404887,0.5180307893041013
