pattern,lib,users,faultPercentage,libnum,maxRetries,backoffInterval,backoffMult,totalExecutionTime,successTimePerRequest,rel_totalExecutionTime,rel_successTimePerRequest,local_dist_to_min,global_dist_to_min
retry,polly,50,75,1,1,90,1.9,3009.0,6.25,0.03650963677630544,0.0971830985915493,0.07340813384561871,0.23290653337104203
retry,polly,50,75,1,3,10,1.1,585.0,26.65,0.00019475801316863795,0.671830985915493,0.4750562659132427,0.7185852405089227
retry,polly,50,75,1,3,10,1.3,580.0,19.3,0.00011985108502685413,0.4647887323943662,0.3286552754217132,0.6833150245867098
retry,polly,50,75,1,3,10,1.5,642.0,7.9,0.0010486969939849738,0.14366197183098592,0.10158706097666223,0.6218733107942381
retry,polly,50,75,1,3,10,1.7,810.5,5.2,0.003573060472363089,0.06760563380281691,0.04787112116412015,0.5844315677174993
retry,polly,50,75,1,3,10,1.9,922.0,3.7,0.005243484969924868,0.02535211267605635,0.018306061178873033,0.5453260422247157
retry,polly,50,75,1,3,30,1.1,947.5,3.9,0.005625510303447966,0.03098591549295775,0.022268512805202305,0.5511282904414543
retry,polly,50,75,1,3,30,1.3,1295.5,3.4,0.010839032502116121,0.016901408450704227,0.014197574320979376,0.4906610196517794
retry,polly,50,75,1,3,30,1.5,1641.5,3.2,0.016022591929527562,0.011267605633802826,0.013850674872710479,0.42481122527122156
retry,polly,50,75,1,3,30,1.7,2219.0,3.2,0.024674342129903593,0.011267605633802826,0.019180486128647006,0.3679927682943471
retry,polly,50,75,1,3,30,1.9,2814.0,2.95,0.03358826657877587,0.004225352112676066,0.023937682137615247,0.3413379101510274
retry,polly,50,75,1,3,50,1.1,1501.0,3.0,0.013917707248743437,0.005633802816901413,0.010617021928051478,0.4405533365986694
retry,polly,50,75,1,3,50,1.3,2048.5,3.1,0.022120015880268767,0.00845070422535212,0.016743797425430806,0.37554022129030873
retry,polly,50,75,1,3,50,1.5,2821.0,3.0,0.03369313627817437,0.005633802816901413,0.024155404844872254,0.33731647358365935
retry,polly,50,75,1,3,50,1.7,3574.5,3.2,0.04498161034914119,0.011267605633802826,0.03278951209091766,0.2676138925374712
retry,polly,50,75,1,3,50,1.9,4567.0,3.2,0.059850635585285285,0.011267605633802826,0.04306423990204357,0.23190071450105343
retry,polly,50,75,1,3,70,1.1,2155.0,4.1,0.023715533449688762,0.03661971830985915,0.03084988084172076,0.37268848895738776
retry,polly,50,75,1,3,70,1.3,3025.0,3.2,0.03674933894635915,0.011267605633802826,0.027179706121601963,0.2939846293849526
retry,polly,50,75,1,3,70,1.5,3809.5,3.3,0.04850223597180503,0.014084507042253521,0.035713024465087985,0.2357633426784138
retry,polly,50,75,1,3,70,1.7,5097.5,3.4,0.06779826066112855,0.016901408450704227,0.04940780179431113,0.2003091409806228
retry,polly,50,75,1,3,70,1.9,6283.5,3.3,0.08556618401635967,0.014084507042253521,0.06131861538613219,0.22674854301815306
retry,polly,50,75,1,3,90,1.1,2666.0,3.6,0.03137102150577907,0.022535211267605642,0.027312787638683764,0.32276471028040943
retry,polly,50,75,1,3,90,1.3,3715.5,3.3,0.0470939857227395,0.014084507042253521,0.03475785400364125,0.24827750174186536
retry,polly,50,75,1,3,90,1.5,5019.5,3.3,0.06662971258211672,0.014084507042253521,0.04815543550524059,0.2018306911024095
retry,polly,50,75,1,3,90,1.7,6216.5,3.3,0.08456243117925977,0.014084507042253521,0.0606183887346502,0.22660198846513144
retry,polly,50,75,1,3,90,1.9,8638.5,3.5,0.12084734717113986,0.019718309859154935,0.08658202198494687,0.3516454498819647
retry,polly,50,75,1,5,10,1.1,586.0,20.25,0.00020973939879699474,0.49154929577464784,0.34757787197056117,0.6957236698999153
retry,polly,50,75,1,5,10,1.3,630.0,7.75,0.0008689203664446924,0.13943661971830987,0.09859849375389003,0.6623086525502246
retry,polly,50,75,1,5,10,1.5,938.0,4.0,0.005483187139978577,0.033802816901408454,0.024214621323512073,0.5878184156831084
retry,polly,50,75,1,5,10,1.7,1304.0,3.6,0.010966374279957154,0.022535211267605642,0.01772141517661225,0.543786646606426
retry,polly,50,75,1,5,10,1.9,1971.0,3.5,0.020958958494071117,0.019718309859154935,0.020348091862111325,0.5006857278366269
retry,polly,50,75,1,5,30,1.1,1115.5,3.7,0.008142383089011903,0.02535211267605635,0.018828542422445818,0.5167833491958825
retry,polly,50,75,1,5,30,1.3,1736.0,3.0,0.017438332871407277,0.005633802816901413,0.012958302117054721,0.4639790866461401
retry,polly,50,75,1,5,30,1.5,2653.5,3.1,0.03118375418542461,0.00845070422535212,0.02284557864228187,0.4298941374053223
retry,polly,50,75,1,5,30,1.7,3899.5,3.1,0.04985056067835714,0.00845070422535212,0.0357525719483994,0.3892141992932303
retry,polly,50,75,1,5,30,1.9,6022.5,3.0,0.08165604236735856,0.005633802816901413,0.05787680446119836,0.30830606385607623
retry,polly,50,75,1,5,50,1.1,1820.5,3.6,0.018704259957003422,0.022535211267605642,0.020708513797648324,0.4261153150361101
retry,polly,50,75,1,5,50,1.3,2735.0,3.0,0.03240473711413568,0.005633802816901413,0.023257329184753445,0.36854451515498793
retry,polly,50,75,1,5,50,1.5,4278.0,3.0,0.05552101513869018,0.005633802816901413,0.03946088478614227,0.28647231260361766
retry,polly,50,75,1,5,50,1.7,6659.0,3.1,0.09119169431980764,0.00845070422535212,0.06475854968581994,0.2570048397147863
retry,polly,50,75,1,5,50,1.9,9757.5,3.0,0.13761151768927107,0.005633802816901413,0.09738754934519168,0.2262875773691256
retry,polly,50,75,1,5,70,1.1,2457.0,3.2,0.028239911909452506,0.011267605633802826,0.021499436752767997,0.3279260817355231
retry,polly,50,75,1,5,70,1.3,4072.5,3.0,0.052442340392062865,0.005633802816901413,0.03729570216510687,0.270830885237524
retry,polly,50,75,1,5,70,1.5,5759.0,3.2,0.07770844725428655,0.011267605633802826,0.055522795820235574,0.2415275958602544
retry,polly,50,75,1,5,70,1.7,8976.0,3.1,0.12590356482071027,0.00845070422535212,0.08922757991917964,0.23634416679448653
retry,polly,50,75,1,5,70,1.9,13297.0,3.0,0.19063813212083985,0.005633802816901413,0.1348603669591302,0.3027756966670868
retry,polly,50,75,1,5,90,1.1,3095.5,3.3,0.0378055266331583,0.014084507042253521,0.028527453291818133,0.2652894501794668
retry,polly,50,75,1,5,90,1.3,4749.0,3.0,0.06257724776964621,0.005633802816901413,0.04442775974885194,0.2505785223337739
retry,polly,50,75,1,5,90,1.5,8119.0,3.1,0.11306451733720851,0.00845070422535212,0.08017168915084773,0.2279148779565313
retry,polly,50,75,1,5,90,1.7,11257.5,3.2,0.16008359613180623,0.011267605633802826,0.1134762457239623,0.31231018834368784
retry,polly,50,75,1,5,90,1.9,17097.0,3.1,0.24756739750859558,0.00845070422535212,0.17515854348430077,0.44165474844927216
retry,polly,50,75,1,7,10,1.1,572.0,13.649999999999999,0.0,0.30563380281690133,0.21611573453166305,0.6798121625668018
retry,polly,50,75,1,7,10,1.3,749.5,4.7,0.002659195949033326,0.05352112676056339,0.03789183508894528,0.612173953010258
retry,polly,50,75,1,7,10,1.5,1349.5,3.6,0.011648027326047385,0.022535211267605642,0.017937562368727344,0.5584821748543715
retry,polly,50,75,1,7,10,1.7,2328.5,3.3,0.02631480385620866,0.014084507042253521,0.021105002257924815,0.5175219441571816
retry,polly,50,75,1,7,10,1.9,4049.5,3.0,0.05209776852261066,0.005633802816901413,0.037053456108811555,0.49050642653602156
retry,polly,50,75,1,7,30,1.1,1181.0,3.6,0.00912366384766927,0.022535211267605642,0.017191233069225827,0.5146035556058002
retry,polly,50,75,1,7,30,1.3,2081.5,3.0,0.02261440160600454,0.005633802816901413,0.016479546325329882,0.45384273687969284
retry,polly,50,75,1,7,30,1.5,3721.5,2.9,0.047183874036509636,0.0028169014084507065,0.03342344164383838,0.42351039566138365
retry,polly,50,75,1,7,30,1.7,5943.0,2.9,0.08046502220990419,0.0028169014084507065,0.05693221729734977,0.3626738875296438
retry,polly,50,75,1,7,30,1.9,11912.5,2.8,0.1698964037183799,0.0,0.1201348991684738,0.33643384837519635
retry,polly,50,75,1,7,50,1.1,1954.5,3.1,0.02071176563120323,0.00845070422535212,0.015817579420794377,0.4247016557920256
retry,polly,50,75,1,7,50,1.3,3402.5,3.0,0.04240481202106383,0.005633802816901413,0.030248205043617755,0.39396500087358305
retry,polly,50,75,1,7,50,1.5,5731.0,3.0,0.07728896845669256,0.005633802816901413,0.054796552716751004,0.2940791275763665
retry,polly,50,75,1,7,50,1.7,10497.0,3.0,0.1486902523614409,0.005633802816901413,0.10521532892475484,0.28844515345831545
retry,polly,50,75,1,7,50,1.9,19330.0,3.05,0.2810208316167162,0.007042253521126761,0.19877411946378556,0.2851372656541189
retry,polly,50,75,1,7,70,1.1,2750.5,3.2,0.03263694859137522,0.011267605633802826,0.024414435791913908,0.3501767848769661
retry,polly,50,75,1,7,70,1.3,4765.0,3.0,0.06281694993969993,0.005633802816901413,0.044596574610089125,0.28342573262847076
retry,polly,50,75,1,7,70,1.5,8647.5,3.1,0.12098217964179507,0.00845070422535212,0.0857557642167101,0.22775903124368754
retry,polly,50,75,1,7,70,1.7,15414.0,3.0,0.22235372549607113,0.005633802816901413,0.1572782867661043,0.23715368761684488
retry,polly,50,75,1,7,70,1.9,25575.5,3.0,0.3745870755586184,0.005633802816901413,0.26490301707392633,0.32251346769379874
retry,polly,50,75,1,7,90,1.1,3474.5,3.1,0.043483471786305516,0.00845070422535212,0.03132272913153331,0.2940671541987251
retry,polly,50,75,1,7,90,1.3,6438.0,3.0,0.08788080809594079,0.005633802816901413,0.062268676578900006,0.23699338653652116
retry,polly,50,75,1,7,90,1.5,11239.0,2.9,0.15980644049768164,0.0028169014084507065,0.11301777151865097,0.24211675701542698
retry,polly,50,75,1,7,90,1.7,18821.5,3.0,0.27340279702469683,0.005633802816901413,0.19336601195027436,0.34287738749741253
retry,polly,50,75,1,7,90,1.9,30925.0,3.2,0.45472999797751296,0.011267605633802826,0.321641360833264,0.4513050598361728
retry,polly,50,75,1,9,10,1.1,599.5,14.8,0.0004119881047798111,0.3380281690140845,0.23902218807174883,0.6711607480282041
retry,polly,50,75,1,9,10,1.3,852.0,4.4,0.004194787975939895,0.045070422535211284,0.032007336921911905,0.6185705274225443
retry,polly,50,75,1,9,10,1.5,1729.5,3.3,0.01734095386482296,0.014084507042253521,0.015796867087577958,0.5805456785247253
retry,polly,50,75,1,9,10,1.7,3668.0,3.1,0.04638236990539255,0.00845070422535212,0.033337206241263295,0.5378209823138049
retry,polly,50,75,1,9,10,1.9,8111.5,3.0,0.11295215694499584,0.005633802816901413,0.07996852347238473,0.5107726897605435
retry,polly,50,75,1,9,30,1.1,1250.0,3.4,0.010157379456025888,0.016901408450704227,0.013943277323341757,0.5254674377740636
retry,polly,50,75,1,9,30,1.3,2567.0,2.9,0.02988786432857175,0.0028169014084507065,0.02122756895723157,0.4623882682736958
retry,polly,50,75,1,9,30,1.5,5075.5,3.0,0.0674686701773047,0.005633802816901413,0.04787358974253785,0.42960656402968844
retry,polly,50,75,1,9,30,1.7,10491.0,2.9,0.14860036404767077,0.0028169014084507065,0.1050952023848977,0.3662276790683563
retry,polly,50,75,1,9,30,1.9,21219.0,2.9,0.30932066906868216,0.0028169014084507065,0.21873181209719145,0.3410417904685066
retry,polly,50,75,1,9,50,1.1,2010.5,3.2,0.02155072322639121,0.011267605633802826,0.01719582228768695,0.41299800583792806
retry,polly,50,75,1,9,50,1.3,4021.0,3.1,0.05167079903220249,0.00845070422535212,0.03702219519781776,0.33455998302429196
retry,polly,50,75,1,9,50,1.5,8611.0,2.9,0.12043535906636005,0.0028169014084507065,0.08518394991718804,0.31086241217266397
retry,polly,50,75,1,9,50,1.7,17584.0,3.0,0.25486333230960534,0.005633802816901413,0.18025961540252997,0.2662460967746582
retry,polly,50,75,1,9,50,1.9,40049.5,3.0,0.5914276511434543,0.005633802816901413,0.4182214761769434,0.34005453817977666
retry,polly,50,75,1,9,70,1.1,2889.5,3.2,0.034719361193716804,0.011267605633802826,0.02581078242148689,0.3476214502782129
retry,polly,50,75,1,9,70,1.3,5883.0,3.2,0.0795661390722028,0.011267605633802826,0.056823100159952636,0.27226251598955825
retry,polly,50,75,1,9,70,1.5,12094.0,3.0,0.17261552520992668,0.005633802816901413,0.12212260085192779,0.2352858938197584
retry,polly,50,75,1,9,70,1.7,25591.5,3.0,0.3748267777286721,0.005633802816901413,0.2650724929492299,0.263596431142748
retry,polly,50,75,1,9,70,1.9,51595.0,2.9,0.7643952389156473,0.0028169014084507065,0.5405127270520345,0.4209953062836094
retry,polly,50,75,1,9,90,1.1,3553.0,3.0,0.04465951055813152,0.005633802816901413,0.03182932309578375,0.28204443965971515
retry,polly,50,75,1,9,90,1.3,6488.0,3.0,0.08862987737735863,0.005633802816901413,0.06279727262431607,0.21777036870564
retry,polly,50,75,1,9,90,1.5,14229.0,3.0,0.20460078352646835,0.005633802816901413,0.1447294378380302,0.2593680538016823
retry,polly,50,75,1,9,90,1.7,33035.5,3.0,0.4863482123461599,0.005633802816901413,0.34392319156061946,0.34802846579882063
retry,polly,50,75,1,9,90,1.9,67321.5,3.1,1.0,0.00845070422535212,0.707132029539712,0.5805703262263184
retry,resilience4j,50,75,0,1,10,1.1,598.5,40.6,0.0004334320595246695,0.9921875000000001,0.7015825764012388,0.7927965099935221
retry,resilience4j,50,75,0,1,10,1.3,605.5,40.3,0.0006357003539695153,0.984375,0.6960583828745761,0.7781154900209293
retry,resilience4j,50,75,0,1,10,1.5,606.0,40.9,0.0006501480892870042,1.0,0.7071069306309117,0.7716471118178196
retry,resilience4j,50,75,0,1,10,1.7,602.0,40.1,0.0005345662067470924,0.9791666666666667,0.6923754930932133,0.7747581818926689
retry,resilience4j,50,75,0,1,10,1.9,600.0,40.1,0.00047677526547713645,0.9791666666666667,0.6923754719896441,0.8063068772773679
retry,resilience4j,50,75,0,1,30,1.1,635.0,8.9,0.0014881167377013653,0.16666666666666669,0.11785582774984613,0.6703858424789265
retry,resilience4j,50,75,0,1,30,1.3,603.5,8.6,0.0005779094126995594,0.15885416666666666,0.1123276017874734,0.6508078612910814
retry,resilience4j,50,75,0,1,30,1.5,609.5,9.7,0.0007512822365094271,0.1875,0.13258358575819046,0.6539649326156087
retry,resilience4j,50,75,0,1,30,1.7,620.5,10.149999999999999,0.0010691324134941848,0.19921874999999997,0.14087095760957982,0.6266357214179124
retry,resilience4j,50,75,0,1,30,1.9,597.0,9.350000000000001,0.0003900888535722026,0.1783854166666667,0.12613783938345777,0.6500541200151072
retry,resilience4j,50,75,0,1,50,1.1,856.0,3.2,0.007874015748031496,0.01822916666666667,0.01404105838890643,0.543463170672149
retry,resilience4j,50,75,0,1,50,1.3,898.5,3.2,0.00910207325001806,0.01822916666666667,0.014407467765187013,0.5585353764306483
retry,resilience4j,50,75,0,1,50,1.5,910.5,3.05,0.009448818897637795,0.014322916666666663,0.012133138926111304,0.5360890887559394
retry,resilience4j,50,75,0,1,50,1.7,902.5,3.4,0.009217655132557971,0.0234375,0.017808447046174073,0.5424594024994251
retry,resilience4j,50,75,0,1,50,1.9,856.5,3.4,0.007888463483348986,0.0234375,0.017486341275094262,0.553057997066237
retry,resilience4j,50,75,0,1,70,1.1,1243.5,3.25,0.01907101061908546,0.01953125,0.019302502073510707,0.4617265390679018
retry,resilience4j,50,75,0,1,70,1.3,1238.0,3.0,0.01891208553059308,0.013020833333333334,0.016235902805371072,0.41864529233031855
retry,resilience4j,50,75,0,1,70,1.5,1236.0,3.0,0.018854294589323122,0.013020833333333334,0.016202261032884014,0.42466536401870253
retry,resilience4j,50,75,0,1,70,1.7,1240.5,2.8,0.018984324207180523,0.007812499999999996,0.014516193059017577,0.42208160680292567
retry,resilience4j,50,75,0,1,70,1.9,1180.0,2.95,0.01723614823376436,0.011718750000000005,0.014737942656605742,0.4194869131649411
retry,resilience4j,50,75,0,1,90,1.1,1587.5,3.6,0.029011052517517878,0.028645833333333336,0.028829021276617177,0.3547320654654487
retry,resilience4j,50,75,0,1,90,1.3,1500.5,3.4,0.026497146572274796,0.0234375,0.025014147824007654,0.3733334763911862
retry,resilience4j,50,75,0,1,90,1.5,1583.0,3.4,0.028881022899660477,0.0234375,0.02630047423508474,0.35554495571272143
retry,resilience4j,50,75,0,1,90,1.7,1586.5,3.2,0.028982157046882902,0.01822916666666667,0.024210203886494797,0.37583899302592255
retry,resilience4j,50,75,0,1,90,1.9,1580.5,3.4,0.028808784223073033,0.0234375,0.026260830667189317,0.35471878943346846
retry,resilience4j,50,75,0,3,10,1.1,611.5,30.75,0.0008090731777793831,0.7356770833333334,0.5202025689773394,0.7420236951664538
retry,resilience4j,50,75,0,3,10,1.3,587.5,25.8,0.00011558188253991187,0.6067708333333334,0.429051778660338,0.7249395873312307
retry,resilience4j,50,75,0,3,10,1.5,587.5,20.55,0.00011558188253991187,0.47005208333333337,0.3323770256840705,0.7283222590535944
retry,resilience4j,50,75,0,3,10,1.7,601.0,16.7,0.0005056707361121145,0.3697916666666667,0.26148243960063977,0.7175826630777361
retry,resilience4j,50,75,0,3,10,1.9,610.0,11.6,0.0007657299718269162,0.23697916666666666,0.1675704505221871,0.6573290115794922
retry,resilience4j,50,75,0,3,30,1.1,850.5,3.8499999999999996,0.007715090659539117,0.03515624999999999,0.02545078130379701,0.5579754997985087
retry,resilience4j,50,75,0,3,30,1.3,976.0,3.2,0.011341472224228853,0.01822916666666667,0.015181098602770251,0.5324875704266152
retry,resilience4j,50,75,0,3,30,1.5,1063.0,3.0,0.013855378169471935,0.013020833333333334,0.01344458264345762,0.5298638005482441
retry,resilience4j,50,75,0,3,30,1.7,1265.0,2.95,0.019692263237737484,0.011718750000000005,0.016203615846267883,0.4672519383168492
retry,resilience4j,50,75,0,3,30,1.9,1505.5,2.6,0.026641623925449685,0.002604166666666669,0.018928256779387673,0.4856092562122188
retry,resilience4j,50,75,0,3,50,1.1,1399.5,2.7,0.02357870403814202,0.005208333333333338,0.01707457203313462,0.4232789138843101
retry,resilience4j,50,75,0,3,50,1.3,1595.0,2.8,0.029227768547280215,0.007812499999999996,0.021392727859057416,0.39761934744170907
retry,resilience4j,50,75,0,3,50,1.5,1868.0,2.6,0.0371162320306292,0.002604166666666669,0.026309659482586262,0.41722583029012267
retry,resilience4j,50,75,0,3,50,1.7,2004.0,2.6,0.0410460160369862,0.002604166666666669,0.029082272233581632,0.36756725222203507
retry,resilience4j,50,75,0,3,50,1.9,2353.5,2.7,0.051144983023911,0.005208333333333338,0.03635200148978908,0.3087164401558189
retry,resilience4j,50,75,0,3,70,1.1,1929.0,2.8,0.03887885573936285,0.007812499999999996,0.028041046519809022,0.31646846882913954
retry,resilience4j,50,75,0,3,70,1.3,2183.5,2.6,0.046232753015964745,0.002604166666666669,0.032743313328548275,0.2890072759625947
retry,resilience4j,50,75,0,3,70,1.5,2538.0,2.7,0.056476197356064434,0.005208333333333338,0.04010416190317565,0.2795038230242694
retry,resilience4j,50,75,0,3,70,1.7,3071.5,2.8,0.07189193093982518,0.007812499999999996,0.05113455236191372,0.24954825449117166
retry,resilience4j,50,75,0,3,70,1.9,3401.5,2.7,0.08142743624936791,0.005208333333333338,0.05769555489921205,0.2736722443195536
retry,resilience4j,50,75,0,3,90,1.1,2482.5,2.8,0.05487249873582316,0.007812499999999996,0.039192003481341144,0.2610026087053177
retry,resilience4j,50,75,0,3,90,1.3,2919.5,2.7,0.06749981940330853,0.005208333333333338,0.047871454728211346,0.19243497779017868
retry,resilience4j,50,75,0,3,90,1.5,3436.0,2.6,0.08242432998627465,0.002604166666666669,0.05831188497087909,0.1997628475122771
retry,resilience4j,50,75,0,3,90,1.7,3745.5,2.7,0.09136747814780033,0.005208333333333338,0.06471144720681142,0.20559539854127737
retry,resilience4j,50,75,0,3,90,1.9,4181.5,2.7,0.10396590334465072,0.005208333333333338,0.07360718645071407,0.20154541574598747
retry,resilience4j,50,75,0,5,10,1.1,610.0,27.3,0.0007657299718269162,0.6458333333333334,0.45667345050201585,0.7300857103056768
retry,resilience4j,50,75,0,5,10,1.3,589.5,17.15,0.0001733728238098678,0.38151041666666663,0.2697686305737841,0.7139431064970374
retry,resilience4j,50,75,0,5,10,1.5,626.5,6.75,0.0012425052373040526,0.11067708333333334,0.07826544765871572,0.6545389492196662
retry,resilience4j,50,75,0,5,10,1.7,793.0,3.8,0.006053601098027884,0.033854166666666664,0.024318210120694413,0.6356127987832055
retry,resilience4j,50,75,0,5,10,1.9,1063.5,3.0,0.013869825904789424,0.013020833333333334,0.013452029053708072,0.5854926627510992
retry,resilience4j,50,75,0,5,30,1.1,995.5,2.9,0.011904933901610923,0.010416666666666664,0.01118557990553394,0.5758305510508704
retry,resilience4j,50,75,0,5,30,1.3,1316.0,2.8,0.021165932240121362,0.007812499999999996,0.015953555149925185,0.5173448940735135
retry,resilience4j,50,75,0,5,30,1.5,1736.0,2.8,0.03330202990681211,0.007812499999999996,0.024187397050573753,0.46696887332943643
retry,resilience4j,50,75,0,5,30,1.7,2259.5,2.7,0.04842880878422307,0.005208333333333338,0.0344418078530291,0.40403062162794806
retry,resilience4j,50,75,0,5,30,1.9,2895.5,2.6,0.06680632810806907,0.002604166666666669,0.04727508413165838,0.41352179759051283
retry,resilience4j,50,75,0,5,50,1.1,1542.5,2.8,0.02771075633894387,0.007812499999999996,0.02035830510045369,0.4391876117074076
retry,resilience4j,50,75,0,5,50,1.3,2169.5,2.5,0.045828216427075054,0.0,0.0324054426052695,0.3918574646808321
retry,resilience4j,50,75,0,5,50,1.5,3010.5,2.6,0.07012930723109152,0.002604166666666669,0.049623086445426796,0.309605103322247
retry,resilience4j,50,75,0,5,50,1.7,3701.5,2.6,0.0900960774398613,0.002604166666666669,0.06373415432120073,0.2932947944314181
retry,resilience4j,50,75,0,5,50,1.9,5198.0,2.7,0.13333814924510584,0.005208333333333338,0.09435621013007367,0.2993279841515664
retry,resilience4j,50,75,0,5,70,1.1,2376.5,2.6,0.051809578848515496,0.002604166666666669,0.036681154183642595,0.3461975616852621
retry,resilience4j,50,75,0,5,70,1.3,2784.0,2.6,0.06358448313226901,0.002604166666666669,0.04499871208837859,0.27883559416622883
retry,resilience4j,50,75,0,5,70,1.5,4047.5,2.7,0.10009391027956367,0.005208333333333338,0.07087283545606332,0.2522353763509461
retry,resilience4j,50,75,0,5,70,1.7,5286.5,2.7,0.13589539839630138,0.005208333333333338,0.09616310633865928,0.28287463903015103
retry,resilience4j,50,75,0,5,70,1.9,6865.5,2.7,0.1815213465289316,0.005208333333333338,0.12840779957188656,0.2545961918442437
retry,resilience4j,50,75,0,5,90,1.1,2927.5,2.6,0.06773098316838835,0.002604166666666669,0.04792842457761512,0.28496186256041345
retry,resilience4j,50,75,0,5,90,1.3,3804.0,2.6,0.09305786317994655,0.002604166666666669,0.06582760660864646,0.20232824440451377
retry,resilience4j,50,75,0,5,90,1.5,5058.5,2.7,0.1293072310915264,0.005208333333333338,0.0915081601516185,0.19764836286865736
retry,resilience4j,50,75,0,5,90,1.7,6520.0,2.8,0.1715379614245467,0.007812499999999996,0.1214213889023249,0.2483181747217893
retry,resilience4j,50,75,0,5,90,1.9,9401.0,2.8,0.2547858123239182,0.007812499999999996,0.18024545114622015,0.4029229153232101
retry,resilience4j,50,75,0,7,10,1.1,587.5,22.0,0.00011558188253991187,0.5078125,0.3590776716223257,0.7042389685802299
retry,resilience4j,50,75,0,7,10,1.3,632.5,10.149999999999999,0.0014158780611139203,0.19921874999999997,0.1408724867783742,0.6937343070903151
retry,resilience4j,50,75,0,7,10,1.5,837.0,4.6,0.007325001805966915,0.05468749999999999,0.03901524258355584,0.62840790291727
retry,resilience4j,50,75,0,7,10,1.7,1198.5,3.6,0.01777071444051145,0.028645833333333336,0.023836757949512694,0.6213874876176914
retry,resilience4j,50,75,0,7,10,1.9,2166.0,3.05,0.045727082279852636,0.014322916666666663,0.03388297504402979,0.6030708663669708
retry,resilience4j,50,75,0,7,30,1.1,1102.0,3.1,0.014982301524236076,0.015625000000000003,0.015307024269320388,0.526530387210905
retry,resilience4j,50,75,0,7,30,1.3,1666.0,2.6,0.03127934696236365,0.002604166666666669,0.02219435998648875,0.5180307893041013
retry,resilience4j,50,75,0,7,30,1.5,2568.0,2.6,0.057343061475113775,0.002604166666666669,0.040589459120358176,0.45988942024910945
retry,resilience4j,50,75,0,7,30,1.7,4075.5,2.7,0.10090298345734307,0.005208333333333338,0.07144416983457767,0.460469510552189
