pattern,lib,users,faultPercentage,libnum,failThreshold,minCalls,breakDuration,totalExecutionTime,successTimePerRequest,rel_totalExecutionTime,rel_successTimePerRequest,local_dist_to_origin,global_dist_to_origin
circuit_breaker,polly,100,75,1,20,8,300,1079.0,80.5,0.016585730295106463,0.07524894774663794,0.05448619360167427,0.2556051491805002
circuit_breaker,polly,100,75,1,20,8,400,1135.5,76.65,0.0250280164363093,0.06734421517298021,0.050801795854087804,0.2951561621697439
circuit_breaker,polly,100,75,1,20,8,500,1258.0,80.4,0.04333208815838625,0.07504363001745204,0.06127485728405406,0.3600300958821138
circuit_breaker,polly,100,75,1,20,10,100,1112.0,103.4,0.02151662308554352,0.12226670773021255,0.08778414688367872,0.35844902575928117
circuit_breaker,polly,100,75,1,20,10,200,1076.0,94.3,0.01613746731415764,0.10358279437429424,0.07412763702460382,0.3186633145125611
circuit_breaker,polly,100,75,1,20,10,300,1060.5,90.75,0.013821441912588718,0.09629401498819425,0.06878796980246488,0.312030501217029
circuit_breaker,polly,100,75,1,20,10,400,1183.0,93.25,0.03212551363466567,0.10142695821784213,0.075231231811047,0.34548045175054815
circuit_breaker,polly,100,75,1,20,10,500,1327.5,103.15,0.05371684721703399,0.12175341340724775,0.0940993978494399,0.33505921697867147
circuit_breaker,polly,100,75,1,30,2,100,1067.0,90.95,0.01479267837131117,0.09670465044656609,0.06917590892568594,0.2635161926444169
circuit_breaker,polly,100,75,1,30,2,200,1094.0,73.75,0.018827045199850578,0.06139000102658866,0.045404789708805904,0.17834594774275866
circuit_breaker,polly,100,75,1,30,2,300,1160.5,65.0,0.028763541277549497,0.04342469972282108,0.03683100496078318,0.21164356128546394
circuit_breaker,polly,100,75,1,30,2,400,1296.5,73.15,0.04908479641389615,0.06015809465147318,0.054901336919465075,0.2765441183134156
circuit_breaker,polly,100,75,1,30,2,500,1583.0,67.15,0.09189391109450878,0.04783903090031827,0.07325661667633543,0.23598424525169223
circuit_breaker,polly,100,75,1,30,4,100,1097.0,97.9,0.0192753081807994,0.1109742326249872,0.07964552031398114,0.3257428662929473
circuit_breaker,polly,100,75,1,30,4,200,1045.0,83.5,0.011505416511019799,0.0814084796222154,0.0581365425678751,0.25226050089933555
circuit_breaker,polly,100,75,1,30,4,300,1116.5,81.05,0.022189017556966752,0.07637819525716047,0.0562404712412881,0.2090835674218743
circuit_breaker,polly,100,75,1,30,4,400,1351.5,85.7,0.05730295106462458,0.08592546966430553,0.07303018053430461,0.18474621507774733
circuit_breaker,polly,100,75,1,30,4,500,1988.0,128.8,0.15240941352259993,0.17441741094343502,0.1637834890495894,0.23247190977277396
circuit_breaker,polly,100,75,1,30,6,100,1115.5,102.4,0.022039596563317145,0.12021353043835338,0.08642058989941777,0.3569846403874077
circuit_breaker,polly,100,75,1,30,6,200,1094.5,92.6,0.018901755696675383,0.10009239297813367,0.07202695155462968,0.2870051060970804
circuit_breaker,polly,100,75,1,30,6,300,1152.5,88.05000000000001,0.027568173328352635,0.09075043630017457,0.06706581047498843,0.23659577025052536
circuit_breaker,polly,100,75,1,30,6,400,1161.0,84.7,0.0288382517743743,0.08387229237244638,0.0627144568389591,0.242216328407957
circuit_breaker,polly,100,75,1,30,6,500,1085.5,81.3,0.017556966753828913,0.07689148958012526,0.05576983168096155,0.2605065142824054
circuit_breaker,polly,100,75,1,30,8,100,1109.5,104.6,0.0211430706014195,0.1247305204804435,0.08945594494995551,0.35879660736645347
circuit_breaker,polly,100,75,1,30,8,200,1076.0,96.1,0.01613746731415764,0.10727851349964071,0.07671081185207239,0.3173509477427254
circuit_breaker,polly,100,75,1,30,8,300,1177.5,97.55,0.03130369816959283,0.11025562057283649,0.08104388745301601,0.31051440956444704
circuit_breaker,polly,100,75,1,30,8,400,1379.5,99.35,0.061486738886813594,0.11395133969818295,0.09155743246166823,0.365599776616278
circuit_breaker,polly,100,75,1,30,8,500,1256.5,104.0,0.04310795666791184,0.12349861410532802,0.09249379334317326,0.36007240244384436
circuit_breaker,polly,100,75,1,30,10,100,1115.0,106.0,0.021964886066492342,0.12760496868904633,0.09155731607590538,0.3636938576556119
circuit_breaker,polly,100,75,1,30,10,200,1090.0,98.55,0.018229361225252146,0.11230879786469564,0.08045363785589123,0.34465400825085896
circuit_breaker,polly,100,75,1,30,10,300,1100.0,99.4,0.019723571161748225,0.11405399856277593,0.08184538425448999,0.34900582504529504
circuit_breaker,polly,100,75,1,30,10,400,1137.0,99.65,0.025252147926783715,0.11456729288574072,0.08295581828323817,0.37449885853132536
circuit_breaker,polly,100,75,1,30,10,500,1065.0,96.25,0.014493836384011954,0.10758649009341958,0.07676237406356051,0.4617498045338757
circuit_breaker,polly,100,75,1,40,2,100,1091.0,97.6,0.018378782218901754,0.11035827943742943,0.07910982706415044,0.3128053739378251
circuit_breaker,polly,100,75,1,40,2,200,1024.5,84.1,0.00844228614120284,0.08264038599733088,0.058739703749158406,0.22131795535586019
circuit_breaker,polly,100,75,1,40,2,300,1011.5,75.55,0.006499813223757938,0.06508572015193513,0.04625147856901308,0.22708919621852688
circuit_breaker,polly,100,75,1,40,2,400,1254.5,86.69999999999999,0.042809114680612624,0.08797864695616466,0.06918403941652765,0.25911660698827704
circuit_breaker,polly,100,75,1,40,2,500,1290.5,80.5,0.048188270451998506,0.07524894774663794,0.06318430796539279,0.3144071761572803
circuit_breaker,polly,100,75,1,40,4,100,1103.5,103.35,0.020246544639521854,0.12216404886561956,0.0875613425122115,0.3526801083876722
circuit_breaker,polly,100,75,1,40,4,200,1074.0,94.45,0.015838625326858424,0.10389077096807312,0.07431068006883405,0.3027637755711318
circuit_breaker,polly,100,75,1,40,4,300,999.0,83.25,0.0046320508031378405,0.0808951852992506,0.057295230600997414,0.25718391758418696
circuit_breaker,polly,100,75,1,40,4,400,968.0,79.6,0.0,0.0734010881839647,0.051902407201353196,0.2369166381509502
circuit_breaker,polly,100,75,1,40,4,500,992.5,75.55,0.0036608143444153904,0.06508572015193513,0.046095295472316326,0.25798993397817466
circuit_breaker,polly,100,75,1,40,6,100,1122.0,108.0,0.023010833022039597,0.13171132327276464,0.09454462204332645,0.379569376268234
circuit_breaker,polly,100,75,1,40,6,200,1077.5,100.1,0.01636159880463205,0.11549122266707731,0.0824800716190892,0.3460141227910265
circuit_breaker,polly,100,75,1,40,6,300,1053.5,97.9,0.012775494957041464,0.1109742326249872,0.07898890294877554,0.3064704931452163
circuit_breaker,polly,100,75,1,40,6,400,1113.0,95.80000000000001,0.021666044079193127,0.10666256031208299,0.07696206610522575,0.31047572980098675
circuit_breaker,polly,100,75,1,40,6,500,1360.0,117.7,0.058573029510646246,0.1516271430037984,0.11493822314954534,0.3103643427300283
circuit_breaker,polly,100,75,1,40,8,100,1096.5,106.8,0.0192005976839746,0.12924751052253364,0.09239475614907562,0.3811659120795993
circuit_breaker,polly,100,75,1,40,8,200,1113.0,106.2,0.021666044079193127,0.12801560414741817,0.09180798541322537,0.36272821300802227
circuit_breaker,polly,100,75,1,40,8,300,1094.0,103.6,0.018827045199850578,0.12267734318858435,0.08776157519885032,0.35096387948976404
circuit_breaker,polly,100,75,1,40,8,400,1221.5,108.1,0.03787822189017557,0.13191664100195052,0.09704833812796299,0.34676655820673097
circuit_breaker,polly,100,75,1,40,8,500,1448.5,128.75,0.07179678744863653,0.17431475207884203,0.13330493516793152,0.359611861810818
circuit_breaker,polly,100,75,1,40,10,100,1103.0,107.2,0.020171834142697048,0.1300687814392773,0.09307199041005561,0.38462866475765384
circuit_breaker,polly,100,75,1,40,10,200,1109.0,107.1,0.021068360104594695,0.1298634637100914,0.0930279393630728,0.37303699354653314
circuit_breaker,polly,100,75,1,40,10,300,1105.0,106.1,0.020470676129996264,0.12781028641823222,0.0915273672065622,0.3560171765693784
circuit_breaker,polly,100,75,1,40,10,400,1251.0,112.25,0.042286141202839,0.14043732676316603,0.10370814935724844,0.3815381778287353
circuit_breaker,polly,100,75,1,40,10,500,1638.0,136.1,0.1001120657452372,0.18940560517400679,0.15148747304498553,0.4090012577011568
circuit_breaker,polly,100,75,1,50,2,100,1067.5,96.2,0.014867388868135973,0.10748383122882664,0.07672617945454883,0.3209384727766693
circuit_breaker,polly,100,75,1,50,2,200,1119.5,97.55,0.022637280537915576,0.11025562057283649,0.07958878167824147,0.30488913413759455
circuit_breaker,polly,100,75,1,50,2,300,1452.0,118.1,0.07231976092641015,0.15244841392054206,0.11931191626853965,0.3407063578579103
circuit_breaker,polly,100,75,1,50,2,400,1675.0,137.5,0.10564064251027269,0.19228005338260962,0.15513149950735736,0.41527560350461207
circuit_breaker,polly,100,75,1,50,2,500,1429.0,111.4,0.06888307807246918,0.13869212606508577,0.10949973579235596,0.3352427915449032
circuit_breaker,polly,100,75,1,50,4,100,1116.5,106.9,0.022189017556966752,0.12945282825171958,0.09287192052098574,0.3757765026654713
circuit_breaker,polly,100,75,1,50,4,200,1088.5,100.65,0.018005229734777736,0.11662047017759987,0.08344016527502383,0.3426286461260753
circuit_breaker,polly,100,75,1,50,4,300,1076.5,96.9,0.016212177810982442,0.10892105533312806,0.07786729417495272,0.3281391689893251
circuit_breaker,polly,100,75,1,50,4,400,1024.5,94.55,0.00844228614120284,0.10409608869725902,0.07384872333817817,0.30060169654884966
circuit_breaker,polly,100,75,1,50,4,500,1067.5,96.9,0.014867388868135973,0.10892105533312806,0.07773299025072532,0.3377763388051023
circuit_breaker,polly,100,75,1,50,6,100,1103.0,106.9,0.020171834142697048,0.12945282825171958,0.09264161493370483,0.3809999858932261
circuit_breaker,polly,100,75,1,50,6,200,1123.5,107.35,0.023234964512514007,0.13037675803305618,0.09364283905111982,0.3736940999010488
circuit_breaker,polly,100,75,1,50,6,300,1087.0,104.95,0.017781098244303326,0.1254491325325942,0.08959255635362223,0.36029419284531694
circuit_breaker,polly,100,75,1,50,6,400,1100.0,106.85,0.019723571161748225,0.1293501693871266,0.09252158013093725,0.35762832061762095
circuit_breaker,polly,100,75,1,50,6,500,1115.0,104.05,0.021964886066492342,0.12360127296992098,0.08876860621779217,0.35489432322090536
circuit_breaker,polly,100,75,1,50,8,100,1116.5,109.25,0.022189017556966752,0.13427779488758856,0.0962363722820449,0.3854703894014813
circuit_breaker,polly,100,75,1,50,8,200,1103.5,107.7,0.020246544639521854,0.13109537008520689,0.09379743767187221,0.38258061293417783
circuit_breaker,polly,100,75,1,50,8,300,1109.0,108.9,0.021068360104594695,0.13355918283543788,0.09560839690416005,0.37454649905130016
circuit_breaker,polly,100,75,1,50,8,400,1113.0,104.85,0.021666044079193127,0.1252438148034083,0.08987611087645028,0.37585074101444227
circuit_breaker,polly,100,75,1,50,8,500,1274.0,113.65,0.04572282405677998,0.14331177497176886,0.10636926596833826,0.3766262388144652
circuit_breaker,polly,100,75,1,50,10,100,1103.0,109.3,0.020171834142697048,0.13438045375218152,0.09608592311916109,0.38980156353312956
circuit_breaker,polly,100,75,1,50,10,200,1116.0,110.0,0.02211430706014195,0.13581767785648294,0.0973023231867503,0.3830307560580623
circuit_breaker,polly,100,75,1,50,10,300,1108.0,109.1,0.020918939110945087,0.1339698182938097,0.09587886687691874,0.38674956068580285
circuit_breaker,polly,100,75,1,50,10,400,1098.0,107.45,0.01942472917444901,0.1305820757622421,0.09335148261778338,0.3888370547584668
circuit_breaker,polly,100,75,1,50,10,500,1105.5,108.15,0.02054538662682107,0.1320192998665435,0.0944754159792321,0.3744947743591059
circuit_breaker,resilience4j,100,75,0,10,2,100,804.5,38.3,0.17966903073286053,0.3024054982817869,0.2487268039391225,0.31529032695215425
circuit_breaker,resilience4j,100,75,0,10,2,200,928.5,24.1,0.29692671394799053,0.1629847815414826,0.23950940740404808,0.28712576163886044
circuit_breaker,resilience4j,100,75,0,10,2,300,1146.5,13.55,0.5030732860520094,0.05940108001963673,0.35819772434136576,0.3850066259334173
circuit_breaker,resilience4j,100,75,0,10,2,400,1378.0,8.55,0.7219858156028369,0.01030927835051547,0.5105731089431768,0.514112960643523
circuit_breaker,resilience4j,100,75,0,10,2,500,1672.0,9.149999999999999,1.0,0.016200294550810002,0.7071995650251537,0.706446570920515
circuit_breaker,resilience4j,100,75,0,10,4,100,1049.5,77.85,0.41134751773049644,0.6907216494845361,0.5684642369620446,0.5532450390305118
circuit_breaker,resilience4j,100,75,0,10,4,200,1014.0,49.650000000000006,0.37777777777777777,0.4138438880706923,0.396221411004115,0.4121458278956258
circuit_breaker,resilience4j,100,75,0,10,4,300,1059.0,31.5,0.4203309692671395,0.23564064801178206,0.34073790420238365,0.39797291692249726
circuit_breaker,resilience4j,100,75,0,10,4,400,1312.5,27.95,0.660047281323877,0.20078546882670595,0.4878407619679813,0.4492427112612057
circuit_breaker,resilience4j,100,75,0,10,4,500,1405.0,27.95,0.7475177304964539,0.20078546882670595,0.5473104977517466,0.5669256197698617
circuit_breaker,resilience4j,100,75,0,10,6,100,1104.0,91.1,0.4628841607565012,0.8208149239077074,0.6663328318448918,0.6709432054652336
circuit_breaker,resilience4j,100,75,0,10,6,200,1083.0,70.3,0.44302600472813236,0.616593028964163,0.53687009799046,0.5668558626662111
circuit_breaker,resilience4j,100,75,0,10,6,300,1077.5,55.7,0.43782505910165487,0.47324496809032895,0.4558791408916315,0.4999782061216509
circuit_breaker,resilience4j,100,75,0,10,6,400,1145.0,51.75,0.5016548463356973,0.43446244477172313,0.4692628265530494,0.5077501169788975
circuit_breaker,resilience4j,100,75,0,10,6,500,1262.0,47.05,0.6122931442080378,0.38831615120274915,0.5126852483391156,0.540402325275653
circuit_breaker,resilience4j,100,75,0,10,8,100,1103.0,95.1,0.4619385342789598,0.8600883652430044,0.6903402079692944,0.6938813621071348
circuit_breaker,resilience4j,100,75,0,10,8,200,1043.0,74.05,0.4052009456264775,0.6534118802160039,0.5436611497725422,0.608748821683318
circuit_breaker,resilience4j,100,75,0,10,8,300,1087.0,65.8,0.44680851063829785,0.5724104074619538,0.5134644679768863,0.5641697587769999
circuit_breaker,resilience4j,100,75,0,10,8,400,1188.5,68.35,0.542789598108747,0.5974472263132057,0.5707730442322929,0.5628304961626555
circuit_breaker,resilience4j,100,75,0,10,8,500,1280.5,65.4,0.6297872340425532,0.5684830633284242,0.5999187251012585,0.6059921853049555
circuit_breaker,resilience4j,100,75,0,10,10,100,1112.0,96.7,0.47044917257683216,0.8757977417771233,0.702973722296977,0.7125535596317718
circuit_breaker,resilience4j,100,75,0,10,10,200,1103.0,84.8,0.4619385342789598,0.7589592538046146,0.6282540721664488,0.6587418212728952
circuit_breaker,resilience4j,100,75,0,10,10,300,1169.0,81.1,0.5243498817966903,0.7226313205694649,0.6313235398779978,0.65304539465317
circuit_breaker,resilience4j,100,75,0,10,10,400,1253.0,80.0,0.6037825059101655,0.7118311242022582,0.6600215389766495,0.6750364710362232
circuit_breaker,resilience4j,100,75,0,10,10,500,1343.0,79.85,0.6888888888888889,0.7103583701521846,0.6997059794227273,0.7218323267108957
circuit_breaker,resilience4j,100,75,0,20,2,100,892.5,54.3,0.2628841607565012,0.45949926362297494,0.3743311737263584,0.35412842352283214
circuit_breaker,resilience4j,100,75,0,20,2,200,931.5,31.95,0.29976359338061465,0.24005891016200295,0.27155707711697286,0.2706794758848131
circuit_breaker,resilience4j,100,75,0,20,2,300,1040.0,19.65,0.40236406619385345,0.11929307805596465,0.2967555224727234,0.30592836266043855
circuit_breaker,resilience4j,100,75,0,20,2,400,1159.0,9.6,0.5148936170212766,0.020618556701030924,0.36437656464822665,0.4390406677047755
circuit_breaker,resilience4j,100,75,0,20,2,500,1587.5,7.5,0.9200945626477541,0.0,0.6506051045810975,0.6321250958069179
circuit_breaker,resilience4j,100,75,0,20,4,100,1038.5,81.5,0.4009456264775414,0.7265586647029947,0.5867899490645978,0.5565575722880448
circuit_breaker,resilience4j,100,75,0,20,4,200,1024.0,53.8,0.3872340425531915,0.45459008345606283,0.42225723658019,0.43275721556162455
circuit_breaker,resilience4j,100,75,0,20,4,300,985.5,28.3,0.3508274231678487,0.20422189494354445,0.28704221224492826,0.3767074174403564
circuit_breaker,resilience4j,100,75,0,20,4,400,1240.5,34.2,0.5919621749408983,0.2621502209131076,0.45778922818560824,0.42208261025983546
circuit_breaker,resilience4j,100,75,0,20,4,500,1285.0,23.9,0.6340425531914894,0.1610211094747177,0.4625677015065209,0.5042863027003683
circuit_breaker,resilience4j,100,75,0,20,6,100,1095.0,95.3,0.45437352245862883,0.8620520373097693,0.6890533408022146,0.7051503530731306
circuit_breaker,resilience4j,100,75,0,20,6,200,1070.0,78.6,0.4307328605200946,0.6980854197349042,0.5800232971089526,0.5956554988056479
circuit_breaker,resilience4j,100,75,0,20,6,300,1051.0,67.85,0.4127659574468085,0.5925380461462936,0.5106256318271967,0.5349572884466381
circuit_breaker,resilience4j,100,75,0,20,6,400,1057.0,53.3,0.41843971631205673,0.4496809032891507,0.4343412891783724,0.5137339488719852
circuit_breaker,resilience4j,100,75,0,20,6,500,1134.0,54.55,0.4912529550827423,0.46195385370643105,0.4768284958094207,0.5019589636915123
circuit_breaker,resilience4j,100,75,0,20,8,100,1081.0,96.35,0.44113475177304967,0.8723613156602847,0.6912358983308133,0.7106048939521736
circuit_breaker,resilience4j,100,75,0,20,8,200,1074.0,82.9,0.43451536643026006,0.7403043691703487,0.6069819448207381,0.6356347830899096
circuit_breaker,resilience4j,100,75,0,20,8,300,1031.5,69.8,0.3943262411347518,0.6116838487972509,0.5146116571390899,0.5938324915517736
circuit_breaker,resilience4j,100,75,0,20,8,400,1056.0,65.9,0.41749408983451536,0.5733922434953364,0.5015376256809481,0.5661226026959368
circuit_breaker,resilience4j,100,75,0,20,8,500,1159.0,65.25,0.5148936170212766,0.5670103092783505,0.541579231358249,0.5530420767918706
circuit_breaker,resilience4j,100,75,0,20,10,100,1104.0,97.7,0.4628841607565012,0.8856161021109475,0.7066037172975523,0.7235612354827072
circuit_breaker,resilience4j,100,75,0,20,10,200,1065.0,85.05,0.4260047281323877,0.7614138438880707,0.616940463114374,0.6660394350319164
circuit_breaker,resilience4j,100,75,0,20,10,300,1151.5,84.5,0.5078014184397163,0.7560137457044674,0.6439794500849724,0.6512316310698272
circuit_breaker,resilience4j,100,75,0,20,10,400,1171.5,79.1,0.5267139479905437,0.7029945999018163,0.6211396745092442,0.639943935194045
circuit_breaker,resilience4j,100,75,0,20,10,500,1282.5,80.9,0.631678486997636,0.7206676485027002,0.6776354368441905,0.6895448287063376
circuit_breaker,resilience4j,100,75,0,30,2,100,889.5,64.7,0.26004728132387706,0.5616102110947473,0.4376246209537497,0.4267092896817564
circuit_breaker,resilience4j,100,75,0,30,2,200,799.5,35.2,0.17494089834515367,0.2719685812469318,0.22866047657966418,0.2355951925422477
circuit_breaker,resilience4j,100,75,0,30,2,300,870.0,20.9,0.24160756501182032,0.13156602847324497,0.19452999167116067,0.19957198920049166
circuit_breaker,resilience4j,100,75,0,30,2,400,888.5,12.2,0.2591016548463357,0.04614629356897398,0.1860956044003506,0.2155374277446995
circuit_breaker,resilience4j,100,75,0,30,2,500,1080.5,13.6,0.440661938534279,0.059891998036327936,0.31445985077714783,0.31662326613923664
circuit_breaker,resilience4j,100,75,0,30,4,100,1083.5,97.3,0.44349881796690305,0.8816887579774177,0.6978775922329795,0.6574099559688557
circuit_breaker,resilience4j,100,75,0,30,4,200,1041.5,81.5,0.4037825059101655,0.7265586647029947,0.5877617737374945,0.5495992312463494
circuit_breaker,resilience4j,100,75,0,30,4,300,1010.0,69.5,0.3739952718676123,0.6087383406971036,0.5051904743826788,0.4901757009407204
circuit_breaker,resilience4j,100,75,0,30,4,400,998.5,63.0,0.36312056737588655,0.544918998527246,0.4630298378114106,0.43970531227766196
circuit_breaker,resilience4j,100,75,0,30,4,500,901.5,46.3,0.2713947990543735,0.38095238095238093,0.3307414802432949,0.3887516750888851
circuit_breaker,resilience4j,100,75,0,30,6,100,1130.0,100.5,0.4874704491725768,0.9131075110456555,0.7319128245715146,0.7278919299334777
circuit_breaker,resilience4j,100,75,0,30,6,200,1065.0,86.9,0.4260047281323877,0.7795778105056457,0.6281805437228719,0.6421827175918199
circuit_breaker,resilience4j,100,75,0,30,6,300,1082.0,76.4,0.44208037825059104,0.676485027000491,0.5714311212167398,0.5770373246904342
circuit_breaker,resilience4j,100,75,0,30,6,400,1016.0,68.0,0.3796690307328605,0.5940108001963672,0.49849644113451713,0.527246194936359
circuit_breaker,resilience4j,100,75,0,30,6,500,1007.5,55.650000000000006,0.37163120567375885,0.4727540500736378,0.4252094453863644,0.4948181487968883
circuit_breaker,resilience4j,100,75,0,30,8,100,1097.5,102.4,0.45673758865248226,0.9317623956799216,0.7337541778045529,0.754643509773583
circuit_breaker,resilience4j,100,75,0,30,8,200,1079.0,94.15,0.4392434988179669,0.8507609229258715,0.6770262178200819,0.6800441871155768
circuit_breaker,resilience4j,100,75,0,30,8,300,1018.5,83.75,0.38203309692671394,0.7486499754540992,0.5943172860075834,0.6380868500579844
circuit_breaker,resilience4j,100,75,0,30,8,400,997.5,83.7,0.3621749408983452,0.7481590574374081,0.5877553330427341,0.6059394768099745
circuit_breaker,resilience4j,100,75,0,30,8,500,982.5,71.65,0.3479905437352246,0.6298478154148258,0.5088249645565583,0.5819731470038704
circuit_breaker,resilience4j,100,75,0,30,10,100,1106.0,101.65,0.46477541371158393,0.9243986254295534,0.7316177293801803,0.7495693917712001
circuit_breaker,resilience4j,100,75,0,30,10,200,1050.5,93.15,0.4122931442080378,0.8409425625920472,0.6622575142419409,0.6939031249237225
circuit_breaker,resilience4j,100,75,0,30,10,300,1040.0,83.15,0.40236406619385345,0.7427589592538048,0.5973222385429187,0.6562116332157496
circuit_breaker,resilience4j,100,75,0,30,10,400,1018.5,86.75,0.38203309692671394,0.7781050564555719,0.6129423977949089,0.6371180232031975
circuit_breaker,resilience4j,100,75,0,30,10,500,1019.5,86.55,0.3829787234042553,0.7761413843888071,0.6119918917523854,0.6366102500528917
