pattern,lib,users,faultPercentage,libnum,maxRetries,backoffInterval,backoffMult,totalExecutionTime,successTimePerRequest,rel_totalExecutionTime,rel_successTimePerRequest,local_dist_to_min,global_dist_to_min
retry,polly,150,50,1,3,70,1.7,1728.5,20.9,0.12065378900445765,0.09020541827924977,0.10652312961997172,0.2003091409806228
retry,polly,150,50,1,3,70,1.9,2035.5,12.55,0.3031203566121842,0.040488240547782085,0.21624204981380563,0.22674854301815306
retry,polly,150,50,1,3,90,1.1,1672.0,68.6,0.08707280832095096,0.37421851741589757,0.2716810379156498,0.32276471028040943
retry,polly,150,50,1,3,90,1.3,1697.5,45.3,0.10222882615156018,0.23548675200952665,0.18152788114821672,0.24827750174186536
retry,polly,150,50,1,3,90,1.5,1784.5,14.2,0.15393759286775632,0.05031259303364096,0.11451667895046529,0.2018306911024095
retry,polly,150,50,1,3,90,1.7,2111.0,8.0,0.3479940564635958,0.013396844298898482,0.2462512322518988,0.22660198846513144
retry,polly,150,50,1,3,90,1.9,2540.0,6.3,0.6029717682020802,0.0032747841619529612,0.42637171427057075,0.3516454498819647
retry,polly,150,50,1,5,10,1.1,1773.5,163.14999999999998,0.1473997028231798,0.9371836856207204,0.6708352752300668,0.6957236698999153
retry,polly,150,50,1,5,10,1.3,1766.5,159.0,0.14323922734026745,0.9124739505805299,0.6531179781391245,0.6623086525502246
retry,polly,150,50,1,5,10,1.5,1772.5,152.0,0.14680534918276375,0.8707948794284014,0.6244339567109548,0.5878184156831084
retry,polly,150,50,1,5,10,1.7,1729.5,139.2,0.1212481426448737,0.7945817207502233,0.5683578199713704,0.543786646606426
retry,polly,150,50,1,5,10,1.9,1673.5,126.45,0.08796433878157504,0.718666269723132,0.5119662743458016,0.5006857278366269
retry,polly,150,50,1,5,30,1.1,1758.0,137.6,0.13818722139673106,0.7850550759154511,0.563652011607323,0.5167833491958825
retry,polly,150,50,1,5,30,1.3,1704.5,119.6,0.10638930163447251,0.6778803215242631,0.4852012024985661,0.4639790866461401
retry,polly,150,50,1,5,30,1.5,1699.5,99.5,0.10341753343239227,0.5582018457874368,0.40142526506296367,0.4298941374053223
retry,polly,150,50,1,5,30,1.7,1585.5,77.75,0.03566121842496285,0.42869901756475143,0.3041829796031789,0.3892141992932303
retry,polly,150,50,1,5,30,1.9,1547.5,52.9,0.013075780089153046,0.28073831497469487,0.19872717166981832,0.30830606385607623
retry,polly,150,50,1,5,50,1.1,1745.0,113.1,0.13046062407132245,0.6391783268830009,0.46128565335919086,0.4261153150361101
retry,polly,150,50,1,5,50,1.3,1632.5,80.6,0.06359583952451708,0.4456683536766895,0.3183274354133797,0.36854451515498793
retry,polly,150,50,1,5,50,1.5,1578.5,51.2,0.03150074294205052,0.27061625483774937,0.1926466378999525,0.28647231260361766
retry,polly,150,50,1,5,50,1.7,1720.5,29.15,0.11589895988112928,0.13932718070854422,0.12814958483295788,0.2570048397147863
retry,polly,150,50,1,5,50,1.9,1863.5,22.0,0.20089153046062408,0.09675498660315571,0.15766885304870568,0.2262875773691256
retry,polly,150,50,1,5,70,1.1,1722.5,85.9,0.11708766716196137,0.47722536469187266,0.3474576020946448,0.3279260817355231
retry,polly,150,50,1,5,70,1.3,1641.5,57.0,0.06894502228826152,0.3051503423637988,0.22121273419840964,0.270830885237524
retry,polly,150,50,1,5,70,1.5,1791.5,27.200000000000003,0.15809806835066864,0.12771658231616556,0.1437124292027913,0.2415275958602544
retry,polly,150,50,1,5,70,1.7,2126.5,15.9,0.3572065378900446,0.06043465317058649,0.25617265468355604,0.23634416679448653
retry,polly,150,50,1,5,70,1.9,2583.0,9.75,0.6285289747399703,0.023816612086930637,0.44475605847418054,0.3027756966670868
retry,polly,150,50,1,5,90,1.1,1669.5,64.5,0.08558692421991085,0.3498064900267937,0.25464652173384394,0.2652894501794668
retry,polly,150,50,1,5,90,1.3,1689.0,30.700000000000003,0.09717682020802378,0.14855611789222986,0.12552341325217511,0.2505785223337739
retry,polly,150,50,1,5,90,1.5,2021.5,12.649999999999999,0.2947994056463596,0.04108365584995534,0.21046918580571883,0.2279148779565313
retry,polly,150,50,1,5,90,1.7,2660.0,8.9,0.674294205052006,0.018755582018457877,0.4769824141535869,0.31231018834368784
retry,polly,150,50,1,5,90,1.9,3161.5,5.75,0.9723625557206538,0.0,0.6875641569219564,0.44165474844927216
retry,polly,150,50,1,7,10,1.1,1770.0,163.6,0.14531946508172364,0.9398630544805002,0.6724805975301643,0.6798121625668018
retry,polly,150,50,1,7,10,1.3,1786.0,160.75,0.1548291233283804,0.9228937183685622,0.6617041910229924,0.612173953010258
retry,polly,150,50,1,7,10,1.5,1758.0,149.35000000000002,0.13818722139673106,0.85501637392081,0.6124331424041483,0.5584821748543715
retry,polly,150,50,1,7,10,1.7,1675.0,133.85000000000002,0.08885586924219911,0.7627270020839537,0.5429769079835542,0.5175219441571816
retry,polly,150,50,1,7,10,1.9,1605.0,119.2,0.04725111441307578,0.6754986603155702,0.4788168271382114,0.49050642653602156
retry,polly,150,50,1,7,30,1.1,1751.5,136.5,0.13432392273402674,0.7785055075915451,0.5586205069494969,0.5146035556058002
retry,polly,150,50,1,7,30,1.3,1712.0,116.9,0.11084695393759286,0.6618041083655851,0.4744848390869881,0.45384273687969284
retry,polly,150,50,1,7,30,1.5,1615.5,94.0,0.05349182763744428,0.5254540041679071,0.37347241271617443,0.42351039566138365
retry,polly,150,50,1,7,30,1.7,1595.5,74.9,0.041604754829123326,0.4117296814528134,0.2926194510055907,0.3626738875296438
retry,polly,150,50,1,7,30,1.9,1567.0,57.6,0.024665676077265972,0.3087228341768384,0.21899564369928487,0.33643384837519635
retry,polly,150,50,1,7,50,1.1,1722.5,110.95,0.11708766716196137,0.6263768978862757,0.45058713919011495,0.4247016557920256
retry,polly,150,50,1,7,50,1.3,1676.0,86.6,0.08945022288261516,0.48139327180708547,0.34622306719431617,0.39396500087358305
retry,polly,150,50,1,7,50,1.5,1617.5,57.4,0.054680534918276374,0.30753200357249183,0.22086861945539024,0.2940791275763665
retry,polly,150,50,1,7,50,1.7,1714.5,34.1,0.11233283803863299,0.1688002381661209,0.14337396365231883,0.28844515345831545
retry,polly,150,50,1,7,50,1.9,1977.5,20.9,0.2686478454680535,0.09020541827924977,0.20038548146205795,0.2851372656541189
retry,polly,150,50,1,7,70,1.1,1683.0,85.1,0.09361069836552749,0.47246204227448646,0.34057550134930464,0.3501767848769661
retry,polly,150,50,1,7,70,1.3,1618.5,46.0,0.05527488855869242,0.23965465912473952,0.17391042082832608,0.28342573262847076
retry,polly,150,50,1,7,70,1.5,1693.5,27.1,0.099851411589896,0.1271211670139923,0.11430243982412215,0.22775903124368754
retry,polly,150,50,1,7,70,1.7,1978.5,20.35,0.2692421991084695,0.08693063411729683,0.2000603620520568,0.23715368761684488
retry,polly,150,50,1,7,70,1.9,2599.0,9.9,0.638038632986627,0.024709735040190535,0.45149965015999743,0.32251346769379874
retry,polly,150,50,1,7,90,1.1,1706.0,67.05,0.10728083209509658,0.36498958023221195,0.26900424774815596,0.2940671541987251
retry,polly,150,50,1,7,90,1.3,1666.0,27.7,0.08350668647845468,0.13069365882703185,0.10966813380423578,0.23699338653652116
retry,polly,150,50,1,7,90,1.5,2002.5,11.5,0.2835066864784547,0.03423637987496279,0.20192594061305685,0.24211675701542698
retry,polly,150,50,1,7,90,1.7,2660.5,8.1,0.674591381872214,0.013992259601071746,0.4771107396742432,0.34287738749741253
retry,polly,150,50,1,7,90,1.9,3208.0,5.8,1.0,0.0002977076510866319,0.7071068125219292,0.4513050598361728
retry,polly,150,50,1,9,10,1.1,1796.5,166.4,0.1610698365527489,0.9565346829413517,0.685894340229179,0.6711607480282041
retry,polly,150,50,1,9,10,1.3,1801.0,161.85000000000002,0.1637444279346211,0.9294432866924682,0.6673368942510723,0.6185705274225443
retry,polly,150,50,1,9,10,1.5,1720.0,143.64999999999998,0.11560178306092125,0.8210777016969335,0.5863157700722292,0.5805456785247253
retry,polly,150,50,1,9,10,1.7,1654.0,131.55,0.07637444279346212,0.7490324501339686,0.5323920861854109,0.5378209823138049
retry,polly,150,50,1,9,10,1.9,1588.5,118.4,0.037444279346210994,0.6707353378981841,0.47501998250660377,0.5107726897605435
retry,polly,150,50,1,9,30,1.1,1757.5,136.3,0.13789004457652304,0.7773146769871987,0.5582256584272297,0.5254674377740636
retry,polly,150,50,1,9,30,1.3,1710.0,116.75,0.10965824665676077,0.6609109854123252,0.47372368618136756,0.4623882682736958
retry,polly,150,50,1,9,30,1.5,1631.0,96.55,0.06270430906389302,0.5406370943733254,0.38485081407450095,0.42960656402968844
retry,polly,150,50,1,9,30,1.7,1525.5,66.85,0.0,0.3637987496278654,0.2572445628490506,0.3662276790683563
retry,polly,150,50,1,9,30,1.9,1556.0,53.2,0.018127786032689452,0.2825245608812147,0.20018584381465407,0.3410417904685066
retry,polly,150,50,1,9,50,1.1,1724.0,109.1,0.11797919762258544,0.6153617147960703,0.4430514254059167,0.41299800583792806
retry,polly,150,50,1,9,50,1.3,1627.0,83.3,0.06032689450222883,0.4617445668353677,0.32927752671740623,0.33455998302429196
retry,polly,150,50,1,9,50,1.5,1562.5,60.1,0.02199108469539376,0.32360821673117,0.22935331449753227,0.31086241217266397
retry,polly,150,50,1,9,50,1.7,1709.0,32.95,0.10906389301634473,0.16195296219112834,0.13806464920891542,0.2662460967746582
retry,polly,150,50,1,9,50,1.9,1960.0,20.8,0.2582466567607727,0.08961000297707652,0.19328901722765834,0.34005453817977666
retry,polly,150,50,1,9,70,1.1,1652.0,80.65,0.07518573551263001,0.44596606132777616,0.31979573377453374,0.3476214502782129
retry,polly,150,50,1,9,70,1.3,1631.5,56.849999999999994,0.06300148588410104,0.30425721941053885,0.21970621610122615,0.27226251598955825
retry,polly,150,50,1,9,70,1.5,1693.0,27.05,0.09955423476968796,0.12682345936290565,0.11400709518567852,0.2352858938197584
retry,polly,150,50,1,9,70,1.7,1941.5,14.05,0.2472511144130758,0.04941947008038107,0.17829105081513988,0.263596431142748
retry,polly,150,50,1,9,70,1.9,2588.5,11.6,0.6317979197622585,0.034831795177136055,0.4474270138084978,0.4209953062836094
retry,polly,150,50,1,9,90,1.1,1624.0,63.1,0.058543833580980684,0.341470675796368,0.24497918572726318,0.28204443965971515
retry,polly,150,50,1,9,90,1.3,1647.5,26.45,0.07251114413075781,0.12325096754986603,0.10111544645881178,0.21777036870564
retry,polly,150,50,1,9,90,1.5,2061.5,12.45,0.31857355126300146,0.03989282524560881,0.2270248280149078,0.2593680538016823
retry,polly,150,50,1,9,90,1.7,2467.0,9.7,0.5595839524517088,0.023518904435844,0.39603493451167826,0.34802846579882063
retry,polly,150,50,1,9,90,1.9,2915.0,7.3,0.825854383358098,0.00922893718368562,0.5840036968176334,0.5805703262263184
retry,resilience4j,150,50,0,1,10,1.1,1829.0,174.7,0.7849462365591398,1.0,0.8989273035925531,0.7927965099935221
retry,resilience4j,150,50,0,1,10,1.3,1765.0,168.7,0.6129032258064516,0.961139896373057,0.80605218956466,0.7781154900209293
retry,resilience4j,150,50,0,1,10,1.5,1827.0,174.7,0.7795698924731183,1.0,0.8965849701089542,0.7716471118178196
retry,resilience4j,150,50,0,1,10,1.7,1783.0,169.95,0.6612903225806451,0.9692357512953368,0.8296754884675844,0.7747581818926689
retry,resilience4j,150,50,0,1,10,1.9,1803.0,171.75,0.7150537634408602,0.9808937823834197,0.8583281706111564,0.8063068772773679
retry,resilience4j,150,50,0,1,30,1.1,1800.5,158.0,0.7083333333333334,0.891839378238342,0.805330238997538,0.6703858424789265
retry,resilience4j,150,50,0,1,30,1.3,1806.0,157.9,0.7231182795698925,0.8911917098445596,0.811517932624964,0.6508078612910814
retry,resilience4j,150,50,0,1,30,1.5,1803.0,157.5,0.7150537634408602,0.8886010362694301,0.8065090471501367,0.6539649326156087
retry,resilience4j,150,50,0,1,30,1.7,1775.0,156.3,0.6397849462365591,0.8808290155440416,0.7698001468092878,0.6266357214179124
retry,resilience4j,150,50,0,1,30,1.9,1778.0,155.14999999999998,0.6478494623655914,0.8733808290155439,0.7689287998180535,0.6500541200151072
retry,resilience4j,150,50,0,1,50,1.1,1810.0,144.85000000000002,0.7338709677419355,0.8066709844559589,0.77113055783623,0.543463170672149
retry,resilience4j,150,50,0,1,50,1.3,1798.0,144.4,0.7016129032258065,0.803756476683938,0.7544153828575881,0.5585353764306483
retry,resilience4j,150,50,0,1,50,1.5,1795.5,142.75,0.6948924731182796,0.7930699481865287,0.7455989176202652,0.5360890887559394
retry,resilience4j,150,50,0,1,50,1.7,1783.0,143.0,0.6612903225806451,0.7946891191709846,0.7310388795637236,0.5424594024994251
retry,resilience4j,150,50,0,1,50,1.9,1801.5,143.7,0.7110215053763441,0.7992227979274612,0.7564088384711808,0.553057997066237
retry,resilience4j,150,50,0,1,70,1.1,1779.0,128.6,0.6505376344086021,0.7014248704663213,0.6764599258975492,0.4617265390679018
retry,resilience4j,150,50,0,1,70,1.3,1775.0,127.0,0.6397849462365591,0.6910621761658032,0.6659173029580822,0.41864529233031855
retry,resilience4j,150,50,0,1,70,1.5,1777.0,126.3,0.6451612903225806,0.6865284974093265,0.6661660709934891,0.42466536401870253
retry,resilience4j,150,50,0,1,70,1.7,1761.0,127.05,0.6021505376344086,0.6913860103626944,0.6483054393180158,0.42208160680292567
retry,resilience4j,150,50,0,1,70,1.9,1760.0,127.3,0.5994623655913979,0.6930051813471504,0.6479241117347122,0.4194869131649411
retry,resilience4j,150,50,0,1,90,1.1,1753.0,112.9,0.5806451612903226,0.5997409326424872,0.5902702726788572,0.3547320654654487
retry,resilience4j,150,50,0,1,90,1.3,1743.5,110.85,0.5551075268817204,0.5864637305699483,0.5710009079129211,0.3733334763911862
retry,resilience4j,150,50,0,1,90,1.5,1727.5,111.2,0.5120967741935484,0.5887305699481866,0.551745770319517,0.35554495571272143
retry,resilience4j,150,50,0,1,90,1.7,1766.5,112.05,0.6169354838709677,0.5942357512953369,0.6056919676603935,0.37583899302592255
retry,resilience4j,150,50,0,1,90,1.9,1787.0,114.65,0.6720430107526881,0.6110751295336789,0.6422828902579222,0.35471878943346846
retry,resilience4j,150,50,0,3,10,1.1,1814.5,169.55,0.7459677419354839,0.9666450777202074,0.8633859444909415,0.7420236951664538
retry,resilience4j,150,50,0,3,10,1.3,1805.5,167.45,0.7217741935483871,0.9530440414507771,0.8453552304851656,0.7249395873312307
retry,resilience4j,150,50,0,3,10,1.5,1787.0,164.4,0.6720430107526881,0.9332901554404146,0.8132257750906358,0.7283222590535944
retry,resilience4j,150,50,0,3,10,1.7,1823.0,166.85000000000002,0.7688172043010753,0.9491580310880832,0.8637073756800758,0.7175826630777361
retry,resilience4j,150,50,0,3,10,1.9,1802.0,163.75,0.7123655913978495,0.9290803108808291,0.8278450820878341,0.6573290115794922
retry,resilience4j,150,50,0,3,30,1.1,1806.0,147.9,0.7231182795698925,0.8264248704663214,0.7764915043879737,0.5579754997985087
retry,resilience4j,150,50,0,3,30,1.3,1763.0,140.0,0.6075268817204301,0.775259067357513,0.6964608867456198,0.5324875704266152
retry,resilience4j,150,50,0,3,30,1.5,1770.0,138.0,0.6263440860215054,0.7623056994818654,0.6976449288702137,0.5298638005482441
retry,resilience4j,150,50,0,3,30,1.7,1777.5,134.45,0.646505376344086,0.7393134715025907,0.6944615218955691,0.4672519383168492
retry,resilience4j,150,50,0,3,30,1.9,1757.5,128.9,0.592741935483871,0.7033678756476686,0.6504111663302989,0.4856092562122188
retry,resilience4j,150,50,0,3,50,1.1,1767.5,126.1,0.6196236559139785,0.6852331606217618,0.653252615526296,0.4232789138843101
retry,resilience4j,150,50,0,3,50,1.3,1745.5,118.19999999999999,0.5604838709677419,0.6340673575129534,0.5984077136361311,0.39761934744170907
retry,resilience4j,150,50,0,3,50,1.5,1765.0,116.1,0.6129032258064516,0.6204663212435234,0.6166963677537859,0.41722583029012267
retry,resilience4j,150,50,0,3,50,1.7,1754.0,105.8,0.5833333333333334,0.5537564766839379,0.5687372034811801,0.36756725222203507
retry,resilience4j,150,50,0,3,50,1.9,1678.5,92.95,0.3803763440860215,0.47053108808290167,0.42783505466051214,0.3087164401558189
retry,resilience4j,150,50,0,3,70,1.1,1723.0,99.4,0.5,0.5123056994818654,0.5061902457187433,0.31646846882913954
retry,resilience4j,150,50,0,3,70,1.3,1708.5,92.35,0.46102150537634407,0.4666450777202073,0.4638418140810338,0.2890072759625947
retry,resilience4j,150,50,0,3,70,1.5,1694.0,85.8,0.4220430107526882,0.4242227979274612,0.42313430799605295,0.2795038230242694
retry,resilience4j,150,50,0,3,70,1.7,1655.0,71.1,0.3172043010752688,0.3290155440414508,0.32316388786615813,0.24954825449117166
retry,resilience4j,150,50,0,3,70,1.9,1660.0,62.2,0.33064516129032256,0.27137305699481873,0.3024645092795322,0.2736722443195536
retry,resilience4j,150,50,0,3,90,1.1,1710.0,80.9,0.4650537634408602,0.39248704663212447,0.43030284955163556,0.2610026087053177
retry,resilience4j,150,50,0,3,90,1.3,1642.0,68.3,0.28225806451612906,0.3108808290155441,0.29691455406714506,0.19243497779017868
retry,resilience4j,150,50,0,3,90,1.5,1658.5,61.1,0.32661290322580644,0.26424870466321243,0.2970718486071809,0.1997628475122771
retry,resilience4j,150,50,0,3,90,1.7,1687.5,47.2,0.40456989247311825,0.17422279792746118,0.3114726161425619,0.20559539854127737
retry,resilience4j,150,50,0,3,90,1.9,1621.5,34.0,0.2271505376344086,0.08873056994818654,0.17243909184249795,0.20154541574598747
retry,resilience4j,150,50,0,5,10,1.1,1795.5,167.14999999999998,0.6948924731182796,0.95110103626943,0.8329071768178079,0.7300857103056768
retry,resilience4j,150,50,0,5,10,1.3,1791.0,165.2,0.6827956989247311,0.9384715025906736,0.8206517920668025,0.7139431064970374
retry,resilience4j,150,50,0,5,10,1.5,1792.0,162.3,0.6854838709677419,0.9196891191709846,0.8110845249659315,0.6545389492196662
retry,resilience4j,150,50,0,5,10,1.7,1792.0,158.85000000000002,0.6854838709677419,0.8973445595854924,0.798472102197253,0.6356127987832055
retry,resilience4j,150,50,0,5,10,1.9,1763.0,152.6,0.6075268817204301,0.8568652849740933,0.7427338112024668,0.5854926627510992
retry,resilience4j,150,50,0,5,30,1.1,1804.0,145.2,0.717741935483871,0.808937823834197,0.7647005586442772,0.5758305510508704
retry,resilience4j,150,50,0,5,30,1.3,1752.5,134.45,0.5793010752688172,0.7393134715025907,0.6641438642917736,0.5173448940735135
retry,resilience4j,150,50,0,5,30,1.5,1734.0,125.6,0.5295698924731183,0.6819948186528498,0.6105576154972286,0.46696887332943643
retry,resilience4j,150,50,0,5,30,1.7,1704.5,116.95,0.45026881720430106,0.6259715025906737,0.5452441333027738,0.40403062162794806
retry,resilience4j,150,50,0,5,30,1.9,1657.5,104.8,0.3239247311827957,0.547279792746114,0.449690117202989,0.41352179759051283
retry,resilience4j,150,50,0,5,50,1.1,1755.5,119.35,0.5873655913978495,0.6415155440414508,0.6150368002018025,0.4391876117074076
retry,resilience4j,150,50,0,5,50,1.3,1743.0,109.05,0.553763440860215,0.5748056994818653,0.5643826452816304,0.3918574646808321
retry,resilience4j,150,50,0,5,50,1.5,1698.5,92.85,0.43413978494623656,0.46988341968911923,0.45236477591204277,0.309605103322247
retry,resilience4j,150,50,0,5,50,1.7,1620.5,76.4,0.22446236559139784,0.3633419689119172,0.30199398995648485,0.2932947944314181
retry,resilience4j,150,50,0,5,50,1.9,1550.0,64.45,0.03494623655913978,0.28594559585492235,0.20369845757697078,0.2993279841515664
retry,resilience4j,150,50,0,5,70,1.1,1708.5,94.35,0.46102150537634407,0.47959844559585496,0.47040168868607957,0.3461975616852621
retry,resilience4j,150,50,0,5,70,1.3,1694.0,80.0,0.4220430107526882,0.386658031088083,0.404737406184619,0.27883559416622883
retry,resilience4j,150,50,0,5,70,1.5,1603.5,63.45,0.17876344086021506,0.27946891191709855,0.23458393009359205,0.2522353763509461
retry,resilience4j,150,50,0,5,70,1.7,1574.5,48.849999999999994,0.10080645161290322,0.18490932642487046,0.14891843352265677,0.28287463903015103
retry,resilience4j,150,50,0,5,70,1.9,1615.5,44.8,0.2110215053763441,0.15867875647668395,0.1866936307005212,0.2545961918442437
retry,resilience4j,150,50,0,5,90,1.1,1682.0,72.75,0.3897849462365591,0.33970207253886014,0.3656021077618633,0.28496186256041345
retry,resilience4j,150,50,0,5,90,1.3,1613.0,54.849999999999994,0.20430107526881722,0.2237694300518135,0.21425649019540616,0.20232824440451377
retry,resilience4j,150,50,0,5,90,1.5,1623.5,43.2,0.2325268817204301,0.14831606217616583,0.19502103094547416,0.19764836286865736
retry,resilience4j,150,50,0,5,90,1.7,1626.0,33.9,0.239247311827957,0.08808290155440414,0.18027461518908666,0.2483181747217893
retry,resilience4j,150,50,0,5,90,1.9,1909.0,22.8,1.0,0.016191709844559588,0.7071994667233886,0.4029229153232101
retry,resilience4j,150,50,0,7,10,1.1,1774.0,165.0,0.6370967741935484,0.9371761658031089,0.8013087624122307,0.7042389685802299
retry,resilience4j,150,50,0,7,10,1.3,1789.5,164.2,0.678763440860215,0.9319948186528497,0.815271166742746,0.6937343070903151
retry,resilience4j,150,50,0,7,10,1.5,1772.5,157.14999999999998,0.6330645161290323,0.8863341968911916,0.770181468928083,0.62840790291727
retry,resilience4j,150,50,0,7,10,1.7,1740.0,151.4,0.5456989247311828,0.8490932642487048,0.7137039609828748,0.6213874876176914
retry,resilience4j,150,50,0,7,10,1.9,1696.0,143.8,0.4274193548387097,0.7998704663212437,0.6412799964850388,0.6030708663669708
retry,resilience4j,150,50,0,7,30,1.1,1781.5,141.9,0.657258064516129,0.7875647668393784,0.725343513563833,0.526530387210905
retry,resilience4j,150,50,0,7,30,1.3,1737.5,134.25,0.5389784946236559,0.7380181347150261,0.6462076233050136,0.5180307893041013
retry,resilience4j,150,50,0,7,30,1.5,1681.5,121.95,0.38844086021505375,0.6583549222797929,0.5405171160909906,0.45988942024910945
