pattern,lib,users,faultPercentage,libnum,maxRetries,backoffInterval,backoffMult,totalExecutionTime,successTimePerRequest,rel_totalExecutionTime,rel_successTimePerRequest,local_dist_to_min,global_dist_to_min
retry,resilience4j,100,25,0,1,90,1.1,1162.5,90.7,0.6075949367088608,0.36873508353221957,0.502562020521725,0.3547320654654487
retry,resilience4j,100,25,0,1,90,1.3,1157.0,89.9,0.5611814345991561,0.3496420047732698,0.4675329582182619,0.3733334763911862
retry,resilience4j,100,25,0,1,90,1.5,1157.0,90.25,0.5611814345991561,0.3579952267303102,0.4706831125611227,0.35554495571272143
retry,resilience4j,100,25,0,1,90,1.7,1182.0,92.3,0.7721518987341772,0.40692124105011923,0.6171723629329834,0.37583899302592255
retry,resilience4j,100,25,0,1,90,1.9,1147.0,89.7,0.4767932489451477,0.3448687350835322,0.4160926859954312,0.35471878943346846
retry,resilience4j,100,25,0,3,10,1.1,1172.0,113.0,0.6877637130801688,0.9009546539379474,0.8014793239635902,0.7420236951664538
retry,resilience4j,100,25,0,3,10,1.3,1190.0,114.95,0.8396624472573839,0.9474940334128877,0.8952033201142859,0.7249395873312307
retry,resilience4j,100,25,0,3,10,1.5,1194.0,114.5,0.8734177215189873,0.9367541766109784,0.9056398024771026,0.7283222590535944
retry,resilience4j,100,25,0,3,10,1.7,1189.0,114.25,0.8312236286919831,0.9307875894988066,0.8824109750169891,0.7175826630777361
retry,resilience4j,100,25,0,3,10,1.9,1178.5,112.8,0.7426160337552743,0.8961813842482098,0.8229883495722925,0.6573290115794922
retry,resilience4j,100,25,0,3,30,1.1,1184.0,107.05,0.7890295358649789,0.7589498806682576,0.7741358181332478,0.5579754997985087
retry,resilience4j,100,25,0,3,30,1.3,1191.0,107.35,0.8481012658227848,0.7661097852028638,0.8081460140574188,0.5324875704266152
retry,resilience4j,100,25,0,3,30,1.5,1199.0,107.4,0.9156118143459916,0.7673031026252983,0.8447186057701012,0.5298638005482441
retry,resilience4j,100,25,0,3,30,1.7,1146.5,100.65,0.47257383966244726,0.6062052505966588,0.5435121156810886,0.4672519383168492
retry,resilience4j,100,25,0,3,30,1.9,1186.0,104.65,0.8059071729957806,0.7016706443914081,0.7555885337558745,0.4856092562122188
retry,resilience4j,100,25,0,3,50,1.1,1152.5,97.3,0.5232067510548524,0.526252983293556,0.5247320777190688,0.4232789138843101
retry,resilience4j,100,25,0,3,50,1.3,1162.0,97.5,0.6033755274261603,0.5310262529832935,0.5683532829386463,0.39761934744170907
retry,resilience4j,100,25,0,3,50,1.5,1172.0,97.4,0.6877637130801688,0.5286396181384249,0.6133835549211277,0.41722583029012267
retry,resilience4j,100,25,0,3,50,1.7,1151.0,94.8,0.510548523206751,0.46658711217183757,0.48906202459066955,0.36756725222203507
retry,resilience4j,100,25,0,3,50,1.9,1149.0,92.9,0.4936708860759494,0.42124105011933183,0.4588872225638073,0.3087164401558189
retry,resilience4j,100,25,0,3,70,1.1,1162.0,91.9,0.6033755274261603,0.3973747016706445,0.5108662646058314,0.31646846882913954
retry,resilience4j,100,25,0,3,70,1.3,1158.5,90.6,0.5738396624472574,0.36634844868735067,0.481405828824917,0.2890072759625947
retry,resilience4j,100,25,0,3,70,1.5,1144.0,87.8,0.45147679324894513,0.29952267303102614,0.3831090748742463,0.2795038230242694
retry,resilience4j,100,25,0,3,70,1.7,1133.0,85.6,0.35864978902953587,0.2470167064439139,0.3079341848783026,0.24954825449117166
retry,resilience4j,100,25,0,3,70,1.9,1146.0,87.8,0.46835443037974683,0.29952267303102614,0.393109211362433,0.2736722443195536
retry,resilience4j,100,25,0,3,90,1.1,1133.0,82.19999999999999,0.35864978902953587,0.16587112171837678,0.27941268778550765,0.2610026087053177
retry,resilience4j,100,25,0,3,90,1.3,1123.0,79.15,0.2742616033755274,0.0930787589498808,0.2047963408532549,0.19243497779017868
retry,resilience4j,100,25,0,3,90,1.5,1103.5,77.95,0.10970464135021098,0.06443914081145591,0.0899653022067315,0.1997628475122771
retry,resilience4j,100,25,0,3,90,1.7,1110.0,78.4,0.16455696202531644,0.07517899761336529,0.1279274705314535,0.20559539854127737
retry,resilience4j,100,25,0,3,90,1.9,1095.5,77.25,0.04219409282700422,0.04773269689737469,0.04504859499801571,0.20154541574598747
retry,resilience4j,100,25,0,5,10,1.1,1192.0,114.69999999999999,0.8565400843881856,0.9415274463007156,0.9000374570820002,0.7300857103056768
retry,resilience4j,100,25,0,5,10,1.3,1192.0,114.6,0.8565400843881856,0.939140811455847,0.8987898474909656,0.7139431064970374
retry,resilience4j,100,25,0,5,10,1.5,1196.5,114.5,0.8945147679324894,0.9367541766109784,0.915878009739132,0.6545389492196662
retry,resilience4j,100,25,0,5,10,1.7,1182.5,113.05,0.7763713080168776,0.9021479713603817,0.8416125504474993,0.6356127987832055
retry,resilience4j,100,25,0,5,10,1.9,1189.0,113.8,0.8312236286919831,0.9200477326968972,0.8767612421111487,0.5854926627510992
retry,resilience4j,100,25,0,5,30,1.1,1185.0,107.55,0.7974683544303798,0.7708830548926012,0.7842883591634033,0.5758305510508704
retry,resilience4j,100,25,0,5,30,1.3,1176.0,104.65,0.7215189873417721,0.7016706443914081,0.7116640156335536,0.5173448940735135
retry,resilience4j,100,25,0,5,30,1.5,1169.5,104.45,0.6666666666666666,0.6968973747016706,0.6819495565327852,0.46696887332943643
retry,resilience4j,100,25,0,5,30,1.7,1153.0,102.0,0.5274261603375527,0.6384248210023865,0.5855615282275395,0.40403062162794806
retry,resilience4j,100,25,0,5,30,1.9,1178.0,104.1,0.7383966244725738,0.6885441527446299,0.7139056749008622,0.41352179759051283
retry,resilience4j,100,25,0,5,50,1.1,1171.0,98.0,0.679324894514768,0.5429594272076371,0.6149338386774409,0.4391876117074076
retry,resilience4j,100,25,0,5,50,1.3,1165.0,96.2,0.6286919831223629,0.5,0.5680024690273491,0.3918574646808321
retry,resilience4j,100,25,0,5,50,1.5,1132.0,92.7,0.350210970464135,0.41646778042959426,0.3847682003293567,0.309605103322247
retry,resilience4j,100,25,0,5,50,1.7,1127.0,93.0,0.3080168776371308,0.42362768496420045,0.3703611834260274,0.2932947944314181
retry,resilience4j,100,25,0,5,50,1.9,1167.0,95.1,0.6455696202531646,0.4737470167064437,0.5662139041175475,0.2993279841515664
retry,resilience4j,100,25,0,5,70,1.1,1179.0,92.0,0.7468354430379747,0.3997613365155131,0.5989876063619335,0.3461975616852621
retry,resilience4j,100,25,0,5,70,1.3,1128.5,86.95,0.3206751054852321,0.27923627684964203,0.30067043551604355,0.27883559416622883
retry,resilience4j,100,25,0,5,70,1.5,1136.5,87.2,0.3881856540084388,0.2852028639618139,0.3406088486739447,0.2522353763509461
retry,resilience4j,100,25,0,5,70,1.7,1152.0,87.3,0.5189873417721519,0.2875894988066825,0.41955665931051744,0.28287463903015103
retry,resilience4j,100,25,0,5,70,1.9,1114.0,82.65,0.19831223628691982,0.1766109785202865,0.1877753721804489,0.2545961918442437
retry,resilience4j,100,25,0,5,90,1.1,1175.0,86.1,0.7130801687763713,0.2589498806682576,0.5364412212909457,0.28496186256041345
retry,resilience4j,100,25,0,5,90,1.3,1120.5,80.6,0.25316455696202533,0.12768496420047717,0.20049406847168286,0.20232824440451377
retry,resilience4j,100,25,0,5,90,1.5,1106.5,76.75,0.1350210970464135,0.03579952267303102,0.09877323137174837,0.19764836286865736
retry,resilience4j,100,25,0,5,90,1.7,1103.0,75.25,0.10548523206751055,0.0,0.07458932290997336,0.2483181747217893
retry,resilience4j,100,25,0,5,90,1.9,1108.0,76.45,0.14767932489451477,0.028639618138424885,0.10637060385373029,0.4029229153232101
retry,resilience4j,100,25,0,7,10,1.1,1176.5,112.95,0.7257383966244726,0.899761336515513,0.8173942387316057,0.7042389685802299
retry,resilience4j,100,25,0,7,10,1.3,1192.5,114.9,0.8607594936708861,0.9463007159904535,0.9045418594594185,0.6937343070903151
retry,resilience4j,100,25,0,7,10,1.5,1175.5,112.75,0.7172995780590717,0.8949880668257756,0.8110247605481171,0.62840790291727
retry,resilience4j,100,25,0,7,10,1.7,1192.0,114.35,0.8565400843881856,0.9331742243436751,0.895677131879323,0.6213874876176914
retry,resilience4j,100,25,0,7,10,1.9,1209.0,115.85,1.0,0.9689737470167061,0.9846090905551288,0.6030708663669708
retry,resilience4j,100,25,0,7,30,1.1,1152.0,103.2,0.5189873417721519,0.6670644391408115,0.5976298297800946,0.526530387210905
retry,resilience4j,100,25,0,7,30,1.3,1177.0,105.35,0.729957805907173,0.7183770883054891,0.7241905962545655,0.5180307893041013
retry,resilience4j,100,25,0,7,30,1.5,1163.0,104.25,0.6118143459915611,0.6921241050119331,0.6532046274712278,0.45988942024910945
retry,resilience4j,100,25,0,7,30,1.7,1177.0,104.4,0.729957805907173,0.6957040572792363,0.7130366518348145,0.460469510552189
