pattern,lib,users,faultPercentage,libnum,failThreshold,minCalls,breakDuration,totalExecutionTime,successTimePerRequest,rel_totalExecutionTime,rel_successTimePerRequest,local_dist_to_origin,global_dist_to_origin
circuit_breaker,polly,150,25,1,20,10,100,1679.0,160.3,0.14407866609662248,0.9300783604581075,0.6655089851446873,0.35844902575928117
circuit_breaker,polly,150,25,1,20,10,200,1676.0,154.2,0.14151346729371525,0.8565400843881855,0.6138757926442487,0.3186633145125611
circuit_breaker,polly,150,25,1,20,10,300,1689.5,148.14999999999998,0.15305686190679776,0.7836045810729353,0.5645629028085564,0.312030501217029
circuit_breaker,polly,150,25,1,20,10,400,1792.5,150.5,0.24112868747327917,0.8119349005424955,0.5989078921844069,0.34548045175054815
circuit_breaker,polly,150,25,1,20,10,500,1710.5,140.25,0.17101325352714836,0.6883664858348403,0.5015445900927195,0.33505921697867147
circuit_breaker,polly,150,25,1,30,2,100,1648.0,146.05,0.11757161179991449,0.7582881253767332,0.5425974405526578,0.2635161926444169
circuit_breaker,polly,150,25,1,30,2,200,1588.5,123.45,0.06669516887558785,0.48583484026522006,0.3467590932959618,0.17834594774275866
circuit_breaker,polly,150,25,1,30,2,300,1620.0,105.75,0.09362975630611373,0.27245328511151296,0.20371220365260104,0.21164356128546394
circuit_breaker,polly,150,25,1,30,2,400,1747.5,106.69999999999999,0.2026507054296708,0.2839059674502711,0.24664742727729552,0.2765441183134156
circuit_breaker,polly,150,25,1,30,2,500,1893.5,99.05000000000001,0.3274903805044891,0.19168173598553354,0.2683205519834465,0.23598424525169223
circuit_breaker,polly,150,25,1,30,4,100,1669.0,154.5,0.13552800342026508,0.8601567209162146,0.6157261665092763,0.3257428662929473
circuit_breaker,polly,150,25,1,30,4,200,1625.5,140.2,0.09833262077811031,0.6877637130801687,0.49126786447869364,0.25226050089933555
circuit_breaker,polly,150,25,1,30,4,300,1619.5,131.1,0.09320222317229586,0.5780590717299577,0.4140283473468687,0.2090835674218743
circuit_breaker,polly,150,25,1,30,4,400,1510.5,111.9,0.0,0.3465943339361061,0.24507920384705537,0.18474621507774733
circuit_breaker,polly,150,25,1,30,4,500,1555.5,109.9,0.03847798204360838,0.3224834237492466,0.22964767982192244,0.23247190977277396
circuit_breaker,polly,150,25,1,30,6,100,1711.0,161.7,0.17144078666096624,0.9469559975889089,0.6804842410741546,0.3569846403874077
circuit_breaker,polly,150,25,1,30,6,200,1659.0,149.1,0.12697734074390765,0.7950572634116938,0.5693150696960716,0.2870051060970804
circuit_breaker,polly,150,25,1,30,6,300,1604.0,135.6,0.07994869602394186,0.6323086196503918,0.45066949335411666,0.23659577025052536
circuit_breaker,polly,150,25,1,30,6,400,1596.5,126.7,0.0735356990166738,0.5250150693188669,0.3748655239160874,0.242216328407957
circuit_breaker,polly,150,25,1,30,6,500,1706.0,128.3,0.1671654553227875,0.5443037974683546,0.40262321927066397,0.2605065142824054
circuit_breaker,polly,150,25,1,30,8,100,1703.0,161.9,0.16460025651988028,0.9493670886075951,0.6813189830680162,0.35879660736645347
circuit_breaker,polly,150,25,1,30,8,200,1695.0,154.9,0.15775972637879435,0.8649789029535866,0.6217220576036779,0.3173509477427254
circuit_breaker,polly,150,25,1,30,8,300,1706.0,149.7,0.1671654553227875,0.8022905364677516,0.5794887377503498,0.31051440956444704
circuit_breaker,polly,150,25,1,30,8,400,2018.5,162.6,0.4343736639589568,0.9578059071729957,0.7436641163040658,0.365599776616278
circuit_breaker,polly,150,25,1,30,8,500,1995.0,151.25,0.4142796066695169,0.8209764918625678,0.6502422597360227,0.36007240244384436
circuit_breaker,polly,150,25,1,30,10,100,1684.0,161.5,0.1483539974348012,0.944544906570223,0.6760820915697429,0.3636938576556119
circuit_breaker,polly,150,25,1,30,10,200,1678.5,158.05,0.14365113296280463,0.9029535864978905,0.6465140475546145,0.34465400825085896
circuit_breaker,polly,150,25,1,30,10,300,1750.0,157.9,0.20478837109876016,0.901145268233876,0.6534527800069366,0.34900582504529504
circuit_breaker,polly,150,25,1,30,10,400,1827.0,161.35000000000002,0.2706284737067123,0.9427365883062089,0.693538768098819,0.37449885853132536
circuit_breaker,polly,150,25,1,30,10,500,2015.0,163.5,0.4313809320222317,0.9686558167570827,0.7497945051311393,0.4617498045338757
circuit_breaker,polly,150,25,1,40,2,100,1637.0,151.75,0.10816588285592134,0.8270042194092827,0.589760899490106,0.3128053739378251
circuit_breaker,polly,150,25,1,40,2,200,1518.0,127.4,0.006412997007268063,0.5334538878842677,0.3772361177230092,0.22131795535586019
circuit_breaker,polly,150,25,1,40,2,300,1618.5,124.25,0.09234715690466011,0.49547920433996384,0.35638998254842796,0.22708919621852688
circuit_breaker,polly,150,25,1,40,2,400,1650.0,127.9,0.11928174433518597,0.5394816154309826,0.390684366157431,0.25911660698827704
circuit_breaker,polly,150,25,1,40,2,500,2133.0,138.95,0.5322787516032492,0.6726943942133814,0.606563441617784,0.3144071761572803
circuit_breaker,polly,150,25,1,40,4,100,1665.0,159.3,0.13210773834972211,0.9180229053646777,0.6558271530312246,0.3526801083876722
circuit_breaker,polly,150,25,1,40,4,200,1655.0,151.6,0.12355707567336469,0.8251959011452682,0.5900061975165619,0.3027637755711318
circuit_breaker,polly,150,25,1,40,4,300,1552.0,138.2,0.03548525010688328,0.6636528028933091,0.469943744379736,0.25718391758418696
circuit_breaker,polly,150,25,1,40,4,400,1650.0,137.35000000000002,0.11928174433518597,0.6534056660638942,0.4696632298658507,0.2369166381509502
circuit_breaker,polly,150,25,1,40,4,500,1631.5,136.3,0.10346301838392476,0.6407474382157928,0.45894546285654325,0.25798993397817466
circuit_breaker,polly,150,25,1,40,6,100,1696.5,164.7,0.15904232578024796,0.9831223628691983,0.7042102107194648,0.379569376268234
circuit_breaker,polly,150,25,1,40,6,200,1666.0,156.25,0.13296280461735785,0.8812537673297167,0.6301933472532585,0.3460141227910265
circuit_breaker,polly,150,25,1,40,6,300,1600.5,148.75,0.07695596408721676,0.7908378541289934,0.5618481698519379,0.3064704931452163
circuit_breaker,polly,150,25,1,40,6,400,1586.5,147.75,0.06498503634031637,0.7787823990355637,0.5525961816714535,0.31047572980098675
circuit_breaker,polly,150,25,1,40,6,500,1568.0,141.45,0.049166310389055154,0.7028330319469559,0.498192531494112,0.3103643427300283
circuit_breaker,polly,150,25,1,40,8,100,1676.5,163.4,0.14194100042753313,0.9674502712477397,0.6914142300168886,0.3811659120795993
circuit_breaker,polly,150,25,1,40,8,200,1670.5,160.6,0.1368106028217187,0.9336949969861362,0.6672718667984523,0.36272821300802227
circuit_breaker,polly,150,25,1,40,8,300,1658.0,160.5,0.12612227447627192,0.9324894514767933,0.6653733558065572,0.35096387948976404
circuit_breaker,polly,150,25,1,40,8,400,1615.0,154.8,0.08935442496793501,0.8637733574442437,0.6140393416923102,0.34676655820673097
circuit_breaker,polly,150,25,1,40,8,500,1710.0,158.45,0.17058572039333048,0.9077757685352621,0.6531295177611777,0.359611861810818
circuit_breaker,polly,150,25,1,40,10,100,1693.5,165.4,0.15647712697734073,0.9915611814345993,0.7098164085857204,0.38462866475765384
circuit_breaker,polly,150,25,1,40,10,200,1693.0,163.7,0.15604959384352288,0.9710669077757684,0.6954575526644027,0.37303699354653314
circuit_breaker,polly,150,25,1,40,10,300,1645.0,158.3,0.11500641299700727,0.9059674502712479,0.6457567250836124,0.3560171765693784
circuit_breaker,polly,150,25,1,40,10,400,1693.5,162.14999999999998,0.15647712697734073,0.9523809523809522,0.682464127161689,0.3815381778287353
circuit_breaker,polly,150,25,1,40,10,500,1723.0,161.64999999999998,0.18170158187259514,0.9463532248342372,0.6813955866488877,0.4090012577011568
circuit_breaker,polly,150,25,1,50,2,100,1662.0,154.64999999999998,0.12954253954681488,0.8619650391802288,0.6163460871625662,0.3209384727766693
circuit_breaker,polly,150,25,1,50,2,200,1699.0,146.1,0.1611799914493373,0.7588908981314044,0.5485865405340793,0.30488913413759455
circuit_breaker,polly,150,25,1,50,2,300,1809.5,150.75,0.2556648140230868,0.814948764315853,0.603947839465212,0.3407063578579103
circuit_breaker,polly,150,25,1,50,2,400,1973.0,165.45,0.3954681487815306,0.9921639541892706,0.7552431292945272,0.41527560350461207
circuit_breaker,polly,150,25,1,50,2,500,1805.5,134.95,0.25224454895254383,0.6244725738396624,0.47623172298483263,0.3352427915449032
circuit_breaker,polly,150,25,1,50,4,100,1696.0,164.9,0.1586147926464301,0.9855334538878844,0.7058451817425875,0.3757765026654713
circuit_breaker,polly,150,25,1,50,4,200,1658.5,158.7,0.12654980761008977,0.9107896323086195,0.6502125068494995,0.3426286461260753
circuit_breaker,polly,150,25,1,50,4,300,1640.0,155.05,0.11073108165882856,0.8667872212176011,0.6178921666890852,0.3281391689893251
circuit_breaker,polly,150,25,1,50,4,400,1583.5,144.6,0.06241983753740915,0.7408077154912598,0.5256863644082733,0.30060169654884966
circuit_breaker,polly,150,25,1,50,4,500,1615.5,143.2,0.08978195810175288,0.723930078360458,0.5158175832382819,0.3377763388051023
circuit_breaker,polly,150,25,1,50,6,100,1685.0,165.4,0.14920906370243694,0.9915611814345993,0.7090334693154252,0.3809999858932261
circuit_breaker,polly,150,25,1,50,6,200,1663.5,161.35000000000002,0.1308251389482685,0.9427365883062089,0.6730035259610696,0.3736940999010488
circuit_breaker,polly,150,25,1,50,6,300,1630.5,158.0,0.10260795211628901,0.9023508137432189,0.6421702978574094,0.36029419284531694
circuit_breaker,polly,150,25,1,50,6,400,1672.0,162.5,0.13809320222317228,0.9566003616636529,0.6834303126271476,0.35762832061762095
circuit_breaker,polly,150,25,1,50,6,500,1607.0,153.3,0.08251389482684908,0.845690174804099,0.6008329279424038,0.35489432322090536
circuit_breaker,polly,150,25,1,50,8,100,1676.0,165.4,0.14151346729371525,0.9915611814345993,0.7082441803338265,0.3854703894014813
circuit_breaker,polly,150,25,1,50,8,200,1672.0,164.0,0.13809320222317228,0.9746835443037976,0.6960882645314682,0.38258061293417783
circuit_breaker,polly,150,25,1,50,8,300,1670.5,163.25,0.1368106028217187,0.9656419529837252,0.6896308876517441,0.37454649905130016
circuit_breaker,polly,150,25,1,50,8,400,1668.0,162.8,0.13467293715262932,0.9602169981916819,0.6856214274720271,0.37585074101444227
circuit_breaker,polly,150,25,1,50,8,500,1673.0,165.0,0.13894826849080805,0.9867389993972273,0.7046135374260258,0.3766262388144652
circuit_breaker,polly,150,25,1,50,10,100,1670.5,165.45,0.1368106028217187,0.9921639541892706,0.7082042265607186,0.38980156353312956
circuit_breaker,polly,150,25,1,50,10,200,1651.0,163.5,0.12013681060282172,0.9686558167570827,0.6901908955496114,0.3830307560580623
circuit_breaker,polly,150,25,1,50,10,300,1674.0,165.2,0.13980333475844378,0.9891500904159132,0.7063861811287755,0.38674956068580285
circuit_breaker,polly,150,25,1,50,10,400,1682.0,166.1,0.1466438648995297,1.0,0.7146693022344921,0.3888370547584668
circuit_breaker,polly,150,25,1,50,10,500,1631.0,159.8,0.10303548525010689,0.9240506329113926,0.6574518550451698,0.3744947743591059
circuit_breaker,resilience4j,150,25,0,10,2,100,1213.0,83.35,0.1706070287539936,0.4533772652388797,0.3425329932252888,0.31529032695215425
circuit_breaker,resilience4j,150,25,0,10,2,200,1402.0,66.0,0.41214057507987223,0.33904448105436574,0.3773665418135211,0.28712576163886044
circuit_breaker,resilience4j,150,25,0,10,2,300,1445.5,37.2,0.46773162939297125,0.14925864909390446,0.3471678423068164,0.3850066259334173
circuit_breaker,resilience4j,150,25,0,10,2,400,1614.5,26.6,0.6837060702875399,0.07940691927512357,0.4867029121429193,0.514112960643523
circuit_breaker,resilience4j,150,25,0,10,2,500,1862.0,17.7,1.0,0.020757825370675442,0.7072591064504292,0.706446570920515
circuit_breaker,resilience4j,150,25,0,10,4,100,1543.0,126.2,0.592332268370607,0.7357495881383855,0.6679015543472229,0.5532450390305118
circuit_breaker,resilience4j,150,25,0,10,4,200,1503.0,98.2,0.5412140575079872,0.5512355848434927,0.5462478036761366,0.4121458278956258
circuit_breaker,resilience4j,150,25,0,10,4,300,1421.0,65.3,0.4364217252396166,0.3344316309719934,0.38878556946966986,0.39797291692249726
circuit_breaker,resilience4j,150,25,0,10,4,400,1401.0,39.6,0.4108626198083067,0.16507413509060956,0.31309548258610975,0.4492427112612057
circuit_breaker,resilience4j,150,25,0,10,4,500,1702.5,39.8,0.7961661341853035,0.16639209225700163,0.57513774071488,0.5669256197698617
circuit_breaker,resilience4j,150,25,0,10,6,100,1687.0,147.75,0.7763578274760383,0.8777594728171334,0.8286112382787014,0.6709432054652336
circuit_breaker,resilience4j,150,25,0,10,6,200,1673.5,127.65,0.7591054313099042,0.7453047775947282,0.7522367537383834,0.5668558626662111
circuit_breaker,resilience4j,150,25,0,10,6,300,1582.0,101.75,0.6421725239616614,0.5746293245469523,0.6093375136821042,0.4999782061216509
circuit_breaker,resilience4j,150,25,0,10,6,400,1545.0,81.65,0.594888178913738,0.442174629324547,0.5241232432499078,0.5077501169788975
circuit_breaker,resilience4j,150,25,0,10,6,500,1595.5,74.45,0.6594249201277955,0.39472817133443167,0.5434388440894586,0.540402325275653
circuit_breaker,resilience4j,150,25,0,10,8,100,1673.0,151.05,0.7584664536741214,0.899505766062603,0.8319801633839801,0.6938813621071348
circuit_breaker,resilience4j,150,25,0,10,8,200,1640.0,133.3,0.7162939297124601,0.7825370675453048,0.7501470708552169,0.608748821683318
circuit_breaker,resilience4j,150,25,0,10,8,300,1584.5,113.6,0.645367412140575,0.6527182866556837,0.6490532560536747,0.5641697587769999
circuit_breaker,resilience4j,150,25,0,10,8,400,1629.0,107.8,0.7022364217252396,0.6144975288303131,0.6598269488797914,0.5628304961626555
circuit_breaker,resilience4j,150,25,0,10,8,500,1633.5,101.65,0.7079872204472843,0.5739703459637562,0.6444718234191568,0.6059921853049555
circuit_breaker,resilience4j,150,25,0,10,10,100,1683.0,153.3,0.7712460063897764,0.914332784184514,0.8458205609367697,0.7125535596317718
circuit_breaker,resilience4j,150,25,0,10,10,200,1639.0,136.3,0.7150159744408946,0.8023064250411862,0.7599156016848286,0.6587418212728952
circuit_breaker,resilience4j,150,25,0,10,10,300,1638.5,126.4,0.7143769968051118,0.7370675453047777,0.7258109464267886,0.65304539465317
circuit_breaker,resilience4j,150,25,0,10,10,400,1692.5,121.4,0.7833865814696486,0.7041186161449754,0.7448078818153772,0.6750364710362232
circuit_breaker,resilience4j,150,25,0,10,10,500,1771.0,119.0,0.8837060702875399,0.6883031301482702,0.792053539110505,0.7218323267108957
circuit_breaker,resilience4j,150,25,0,20,2,100,1329.0,96.2,0.31884984025559104,0.5380560131795717,0.4422496432727286,0.35412842352283214
circuit_breaker,resilience4j,150,25,0,20,2,200,1364.5,69.1,0.36421725239616615,0.35947281713344315,0.3618528106847219,0.2706794758848131
circuit_breaker,resilience4j,150,25,0,20,2,300,1361.5,39.9,0.3603833865814696,0.16705107084019769,0.28087563581840425,0.30592836266043855
circuit_breaker,resilience4j,150,25,0,20,2,400,1427.0,30.4,0.4440894568690096,0.10444810543657329,0.3225870831508148,0.4390406677047755
circuit_breaker,resilience4j,150,25,0,20,2,500,1653.5,14.55,0.7335463258785943,0.0,0.518695581343231,0.6321250958069179
circuit_breaker,resilience4j,150,25,0,20,4,100,1488.0,124.05,0.5220447284345048,0.7215815485996705,0.6297660794952974,0.5565575722880448
circuit_breaker,resilience4j,150,25,0,20,4,200,1422.0,90.7,0.43769968051118213,0.5018121911037892,0.4708484286158215,0.43275721556162455
circuit_breaker,resilience4j,150,25,0,20,4,300,1497.5,74.35,0.534185303514377,0.3940691927512356,0.46938495244647405,0.3767074174403564
circuit_breaker,resilience4j,150,25,0,20,4,400,1484.5,55.25,0.5175718849840255,0.2682042833607908,0.4121978855713555,0.42208261025983546
circuit_breaker,resilience4j,150,25,0,20,4,500,1629.5,39.1,0.7028753993610224,0.16177924217462933,0.5100031128461443,0.5042863027003683
circuit_breaker,resilience4j,150,25,0,20,6,100,1673.5,151.0,0.7591054313099042,0.8991762767710049,0.8320934540518758,0.7051503530731306
circuit_breaker,resilience4j,150,25,0,20,6,200,1619.0,131.0,0.6894568690095847,0.7673805601317958,0.7294599709006273,0.5956554988056479
circuit_breaker,resilience4j,150,25,0,20,6,300,1611.0,119.75,0.6792332268370607,0.6932454695222405,0.6862751115451432,0.5349572884466381
circuit_breaker,resilience4j,150,25,0,20,6,400,1573.5,106.4,0.6313099041533546,0.6052718286655684,0.6184279188629338,0.5137339488719852
circuit_breaker,resilience4j,150,25,0,20,6,500,1575.0,92.30000000000001,0.6332268370607029,0.512355848434926,0.575970807680118,0.5019589636915123
circuit_breaker,resilience4j,150,25,0,20,8,100,1667.5,154.1,0.7514376996805112,0.9196046128500822,0.8397414067664781,0.7106048939521736
circuit_breaker,resilience4j,150,25,0,20,8,200,1646.0,140.4,0.723961661341853,0.8293245469522241,0.7784278037398097,0.6356347830899096
circuit_breaker,resilience4j,150,25,0,20,8,300,1617.0,127.95,0.6869009584664537,0.7472817133443164,0.7177265794997945,0.5938324915517736
circuit_breaker,resilience4j,150,25,0,20,8,400,1571.5,113.05,0.6287539936102237,0.6490939044481054,0.639004883108295,0.5661226026959368
circuit_breaker,resilience4j,150,25,0,20,8,500,1527.0,100.5,0.5718849840255591,0.5663920922570017,0.5691451647537638,0.5530420767918706
circuit_breaker,resilience4j,150,25,0,20,10,100,1687.0,157.05,0.7763578274760383,0.9390444810543658,0.8615497703795113,0.7235612354827072
circuit_breaker,resilience4j,150,25,0,20,10,200,1638.5,141.05,0.7143769968051118,0.8336079077429984,0.7762849468513318,0.6660394350319164
circuit_breaker,resilience4j,150,25,0,20,10,300,1614.0,130.05,0.6830670926517571,0.7611202635914334,0.7231475329119283,0.6512316310698272
circuit_breaker,resilience4j,150,25,0,20,10,400,1605.5,123.4,0.6722044728434505,0.7172981878088963,0.6951170921307674,0.639943935194045
circuit_breaker,resilience4j,150,25,0,20,10,500,1699.0,121.7,0.7916932907348243,0.7060955518945634,0.7501163893022945,0.6895448287063376
circuit_breaker,resilience4j,150,25,0,30,2,100,1375.0,113.75,0.37763578274760384,0.6537067545304778,0.5338264255964507,0.4267092896817564
circuit_breaker,resilience4j,150,25,0,30,2,200,1271.0,79.45,0.24472843450479234,0.42767710049423396,0.3484248189655277,0.2355951925422477
circuit_breaker,resilience4j,150,25,0,30,2,300,1208.0,57.5,0.16421725239616614,0.28303130148270184,0.2313806642780876,0.19957198920049166
circuit_breaker,resilience4j,150,25,0,30,2,400,1205.5,35.849999999999994,0.16102236421725238,0.14036243822075778,0.15104604569698196,0.2155374277446995
circuit_breaker,resilience4j,150,25,0,30,2,500,1255.5,27.799999999999997,0.22492012779552717,0.08731466227347609,0.17060614604328805,0.31662326613923664
circuit_breaker,resilience4j,150,25,0,30,4,100,1506.0,136.35000000000002,0.5450479233226837,0.8026359143327844,0.6860399586376856,0.6574099559688557
circuit_breaker,resilience4j,150,25,0,30,4,200,1532.0,132.2,0.5782747603833865,0.7752883031301482,0.6839128787597466,0.5495992312463494
circuit_breaker,resilience4j,150,25,0,30,4,300,1491.5,115.69999999999999,0.526517571884984,0.6665568369028007,0.6006324876018305,0.4901757009407204
circuit_breaker,resilience4j,150,25,0,30,4,400,1456.5,102.05,0.4817891373801917,0.5766062602965404,0.5313170203892921,0.43970531227766196
circuit_breaker,resilience4j,150,25,0,30,4,500,1459.0,95.5,0.4849840255591054,0.5334431630971994,0.5097897180714124,0.3887516750888851
circuit_breaker,resilience4j,150,25,0,30,6,100,1660.5,153.05,0.7424920127795527,0.9126853377265239,0.831952196566128,0.7278919299334777
circuit_breaker,resilience4j,150,25,0,30,6,200,1649.0,145.7,0.7277955271565495,0.8642504118616143,0.7989415196846542,0.6421827175918199
circuit_breaker,resilience4j,150,25,0,30,6,300,1608.5,130.4,0.676038338658147,0.7634266886326195,0.7210576066626833,0.5770373246904342
circuit_breaker,resilience4j,150,25,0,30,6,400,1592.0,119.85,0.6549520766773163,0.6939044481054365,0.6747094211008319,0.527246194936359
circuit_breaker,resilience4j,150,25,0,30,6,500,1525.0,108.8,0.5693290734824281,0.6210873146622735,0.5957705289567259,0.4948181487968883
circuit_breaker,resilience4j,150,25,0,30,8,100,1669.0,159.1,0.7533546325878594,0.9525535420098845,0.8587495131984545,0.754643509773583
circuit_breaker,resilience4j,150,25,0,30,8,200,1642.0,150.35000000000002,0.7188498402555911,0.8948929159802307,0.8116583098530713,0.6800441871155768
circuit_breaker,resilience4j,150,25,0,30,8,300,1615.5,138.4,0.6849840255591054,0.8161449752883032,0.7534240956989304,0.6380868500579844
circuit_breaker,resilience4j,150,25,0,30,8,400,1578.0,129.7,0.6370607028753994,0.7588138385502471,0.7005871754191116,0.6059394768099745
circuit_breaker,resilience4j,150,25,0,30,8,500,1536.5,120.9,0.5840255591054313,0.7008237232289951,0.6450735402762086,0.5819731470038704
circuit_breaker,resilience4j,150,25,0,30,10,100,1659.0,157.1,0.7405750798722045,0.9393739703459636,0.8458353578242225,0.7495693917712001
circuit_breaker,resilience4j,150,25,0,30,10,200,1625.0,148.8,0.6971246006389776,0.8846787479406919,0.7964418358781652,0.6939031249237225
circuit_breaker,resilience4j,150,25,0,30,10,300,1606.0,141.9,0.6728434504792332,0.8392092257001648,0.7605887303112866,0.6562116332157496
circuit_breaker,resilience4j,150,25,0,30,10,400,1590.5,135.45,0.6530351437699681,0.7967051070840198,0.7284208696393941,0.6371180232031975
